# time  created  delivered  delivered/created
19.0000 1 0 0.0000
36.0000 2 0 0.0000
40.0000 2 1 0.5000
54.0000 3 1 0.3333
57.0000 3 2 0.6667
71.0000 4 2 0.5000
83.0000 4 3 0.7500
90.0000 5 3 0.6000
106.0000 6 3 0.5000
120.0000 6 4 0.6667
122.0000 7 4 0.5714
138.0000 8 4 0.5000
139.0000 8 5 0.6250
153.0000 8 6 0.7500
155.0000 9 6 0.6667
160.0000 9 7 0.7778
163.0000 9 8 0.8889
170.0000 10 8 0.8000
175.0000 10 9 0.9000
177.0000 10 10 1.0000
188.0000 11 10 0.9091
204.0000 11 11 1.0000
206.0000 12 11 0.9167
224.0000 13 11 0.8462
242.0000 14 11 0.7857
257.0000 15 11 0.7333
272.0000 16 11 0.6875
291.0000 17 11 0.6471
296.0000 17 12 0.7059
308.0000 18 12 0.6667
318.0000 18 13 0.7222
324.0000 19 13 0.6842
340.0000 20 13 0.6500
341.0000 20 14 0.7000
354.0000 20 15 0.7500
355.0000 21 15 0.7143
370.0000 22 15 0.6818
388.0000 23 15 0.6522
403.0000 23 16 0.6957
404.0000 24 16 0.6667
423.0000 25 16 0.6400
424.0000 25 17 0.6800
439.0000 26 17 0.6538
455.0000 27 17 0.6296
471.0000 28 17 0.6071
471.0000 28 18 0.6429
486.0000 29 18 0.6207
492.0000 29 19 0.6552
501.0000 30 19 0.6333
512.0000 30 20 0.6667
520.0000 31 20 0.6452
535.0000 32 20 0.6250
542.0000 32 21 0.6563
554.0000 33 21 0.6364
571.0000 34 21 0.6176
588.0000 35 21 0.6000
591.0000 35 22 0.6286
604.0000 35 23 0.6571
606.0000 36 23 0.6389
622.0000 36 24 0.6667
625.0000 37 24 0.6486
642.0000 38 24 0.6316
660.0000 39 24 0.6154
675.0000 39 25 0.6410
678.0000 40 25 0.6250
697.0000 41 25 0.6098
707.0000 41 26 0.6341
715.0000 42 26 0.6190
731.0000 43 26 0.6047
746.0000 44 26 0.5909
764.0000 45 26 0.5778
771.0000 45 27 0.6000
783.0000 46 27 0.5870
799.0000 47 27 0.5745
800.0000 47 28 0.5957
814.0000 48 28 0.5833
823.0000 48 29 0.6042
830.0000 49 29 0.5918
845.0000 50 29 0.5800
863.0000 51 29 0.5686
882.0000 52 29 0.5577
899.0000 53 29 0.5472
910.0000 53 30 0.5660
914.0000 54 30 0.5556
932.0000 55 30 0.5455
933.0000 55 31 0.5636
937.0000 55 32 0.5818
948.0000 56 32 0.5714
951.0000 56 33 0.5893
963.0000 57 33 0.5789
980.0000 58 33 0.5690
982.0000 58 34 0.5862
996.0000 59 34 0.5763
1001.0000 59 35 0.5932
1015.0000 60 35 0.5833
1034.0000 61 35 0.5738
1049.0000 62 35 0.5645
1057.0000 62 36 0.5806
1068.0000 63 36 0.5714
1087.0000 64 36 0.5625
1097.0000 64 37 0.5781
1105.0000 65 37 0.5692
1123.0000 66 37 0.5606
1138.0000 67 37 0.5522
1155.0000 68 37 0.5441
1174.0000 69 37 0.5362
1190.0000 70 37 0.5286
1207.0000 71 37 0.5211
1223.0000 72 37 0.5139
