# time  created  delivered  delivered/created
19.0000 1 0 0.0000
36.0000 2 0 0.0000
54.0000 3 0 0.0000
60.0000 3 1 0.3333
71.0000 4 1 0.2500
80.0000 4 2 0.5000
90.0000 5 2 0.4000
106.0000 6 2 0.3333
122.0000 7 2 0.2857
138.0000 8 2 0.2500
155.0000 9 2 0.2222
170.0000 10 2 0.2000
181.0000 10 3 0.3000
188.0000 11 3 0.2727
206.0000 12 3 0.2500
223.0000 12 4 0.3333
224.0000 13 4 0.3077
242.0000 14 4 0.2857
257.0000 15 4 0.2667
272.0000 16 4 0.2500
291.0000 17 4 0.2353
308.0000 18 4 0.2222
311.0000 18 5 0.2778
320.0000 18 6 0.3333
322.0000 18 7 0.3889
324.0000 19 7 0.3684
325.0000 19 8 0.4211
340.0000 20 8 0.4000
355.0000 21 8 0.3810
359.0000 21 9 0.4286
370.0000 22 9 0.4091
388.0000 23 9 0.3913
389.0000 23 10 0.4348
404.0000 24 10 0.4167
423.0000 25 10 0.4000
439.0000 26 10 0.3846
455.0000 27 10 0.3704
459.0000 27 11 0.4074
471.0000 28 11 0.3929
486.0000 29 11 0.3793
501.0000 30 11 0.3667
520.0000 31 11 0.3548
530.0000 31 12 0.3871
535.0000 32 12 0.3750
554.0000 33 12 0.3636
571.0000 34 12 0.3529
588.0000 35 12 0.3429
606.0000 36 12 0.3333
625.0000 37 12 0.3243
642.0000 38 12 0.3158
660.0000 39 12 0.3077
678.0000 40 12 0.3000
697.0000 41 12 0.2927
715.0000 42 12 0.2857
731.0000 43 12 0.2791
738.0000 43 13 0.3023
746.0000 44 13 0.2955
764.0000 45 13 0.2889
783.0000 46 13 0.2826
791.0000 46 14 0.3043
799.0000 47 14 0.2979
799.0000 47 15 0.3191
814.0000 48 15 0.3125
830.0000 49 15 0.3061
845.0000 50 15 0.3000
863.0000 51 15 0.2941
882.0000 52 15 0.2885
899.0000 53 15 0.2830
914.0000 54 15 0.2778
932.0000 55 15 0.2727
948.0000 56 15 0.2679
963.0000 57 15 0.2632
980.0000 58 15 0.2586
996.0000 59 15 0.2542
1015.0000 60 15 0.2500
1034.0000 61 15 0.2459
1049.0000 62 15 0.2419
1068.0000 63 15 0.2381
1087.0000 64 15 0.2344
1105.0000 65 15 0.2308
1123.0000 66 15 0.2273
1138.0000 67 15 0.2239
1155.0000 68 15 0.2206
1168.0000 68 16 0.2353
1174.0000 69 16 0.2319
1178.0000 69 17 0.2464
1187.0000 69 18 0.2609
1190.0000 70 18 0.2571
1207.0000 71 18 0.2535
1223.0000 72 18 0.2500
1242.0000 73 18 0.2466
1259.0000 74 18 0.2432
1276.0000 75 18 0.2400
1279.0000 75 19 0.2533
1289.0000 75 20 0.2667
1293.0000 76 20 0.2632
1303.0000 76 21 0.2763
1309.0000 76 22 0.2895
1311.0000 77 22 0.2857
1326.0000 78 22 0.2821
1341.0000 79 22 0.2785
1357.0000 80 22 0.2750
1364.0000 80 23 0.2875
1376.0000 81 23 0.2840
1393.0000 82 23 0.2805
1405.0000 82 24 0.2927
1408.0000 83 24 0.2892
1424.0000 84 24 0.2857
