# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
60.0000 m3 256000 4 6.0000 v1103 p53 599 N v1103->p67->p66->p62->p53
80.0000 m4 256000 7 9.0000 v2119 p64 599 N v2119->p14->p23->p15->p8->p16->p72->p64
181.0000 m5 256000 5 91.0000 v3140 p7 598 N v3140->p54->p22->v5165->p17->p7
223.0000 m12 256000 11 17.0000 v1101 p16 599 N v1101->p84->p45->p4->p21->p18->p19->p13->p17->p6->p12->p16
311.0000 m15 256000 6 54.0000 v1107 p35 599 N v1107->p46->p58->p56->p78->p85->p35
320.0000 m10 256000 3 150.0000 v3129 p16 597 N v3129->v5167->p72->p16
322.0000 m11 256000 13 134.0000 v2108 p26 597 N v2108->p85->p36->p66->p64->p72->p12->p6->p17->p23->p13->p86->p27->p26
325.0000 m7 256000 16 203.0000 v5163 p71 596 N v5163->p42->p43->p51->p6->p12->p72->p22->p67->p55->p57->p83->p77->p76->p74->p69->p71
359.0000 m18 256000 11 51.0000 v3146 p43 599 N v3146->v5165->v2124->p20->p18->p19->p13->p23->p14->p6->p51->p43
389.0000 m6 256000 9 283.0000 v2115 p50 595 N v2115->p6->p17->p23->p13->p19->p18->p20->p3->p50
459.0000 m27 256000 3 4.0000 v1101 p4 599 N v1101->p84->p45->p4
530.0000 m19 256000 2 206.0000 v3143 p80 596 N v3143->p0->p80
738.0000 m30 256000 11 237.0000 v5163 p67 596 N v5163->v197->p43->p51->p6->p17->v2119->v5165->p16->p72->p64->p67
791.0000 m22 256000 10 421.0000 v195 p33 592 N v195->v5164->p46->p58->p68->p54->p64->p72->v5165->p53->p33
799.0000 m29 256000 17 313.0000 v2113 p69 594 N v2113->v2121->p51->p40->p6->p17->v5165->p16->p72->p64->p54->p68->p57->p78->p77->p76->p74->p69
1168.0000 m41 256000 8 471.0000 v5160 p11 592 N v5160->v3133->p43->p51->p6->p14->p23->p13->p11
1178.0000 m62 256000 11 129.0000 v198 p35 597 N v198->p1->p86->p13->p17->p6->p12->p16->v5166->p64->p66->p35
1187.0000 m50 256000 18 342.0000 v1101 p38 594 N v1101->p45->p3->p20->p18->p19->p13->p17->p6->p12->p16->v5166->p64->p67->p68->p57->p78->p85->p38
1279.0000 m14 256000 26 1037.0000 v1102 p76 582 N v1102->v3131->v5162->p31->p33->p53->v5165->p29->p87->p43->p51->p6->p14->p15->p13->p19->p18->p20->v2116->v5167->p48->p47->p58->p57->p78->p77->p76
1289.0000 m37 256000 18 664.0000 v5160 p63 588 N v5160->p42->p43->p51->p6->p14->p23->p13->p19->p18->p20->v2116->v5167->p48->p47->p58->p68->p66->p63
1303.0000 m73 256000 6 61.0000 v5164 p36 598 N v5164->p46->p58->p57->p78->p85->p36
1309.0000 m26 256000 8 870.0000 v3141 p51 585 N v3141->v2127->v5165->p30->p31->p9->p12->p6->p51
1364.0000 m80 256000 3 7.0000 v197 p15 599 N v197->p6->p17->p15
1405.0000 m81 256000 4 29.0000 v3137 p56 599 N v3137->v5164->p61->p58->p56
1533.0000 m72 256000 2 310.0000 v5166 p44 594 N v5166->p20->p44
1537.0000 m67 256000 9 399.0000 v3142 p53 593 N v3142->v3128->p5->p40->p6->p12->p9->p31->p33->p53
1557.0000 m83 256000 8 149.0000 v190 p43 597 N v190->v5167->p23->p17->p6->p40->p5->p28->p43
1561.0000 m82 256000 3 168.0000 v3137 p55 597 N v3137->v5164->p57->p55
1644.0000 m85 256000 5 204.0000 v2121 p73 596 N v2121->v5167->p14->p6->p12->p73
1665.0000 m25 256000 6 1242.0000 v2123 p56 579 N v2123->v1103->v5162->p59->p60->p58->p56
1693.0000 m24 256000 15 1289.0000 v2110 p38 578 N v2110->v1102->v5165->v2127->p30->p31->p9->p12->v5162->p47->p60->p58->p57->p78->p85->p38
1699.0000 m43 256000 13 968.0000 v2112 p76 583 N v2112->v2127->v5165->p30->p31->p9->v5162->p47->p60->p58->p57->p78->p85->p76
1735.0000 m102 256000 4 7.0000 v3128 p16 599 N v3128->p5->p40->p7->p16
1747.0000 m101 256000 5 35.0000 v193 p15 599 N v193->v4156->p40->p6->p17->p15
1876.0000 m98 256000 10 215.0000 v4155 p51 596 N v4155->p78->p57->p56->p55->p67->p64->p72->p52->p8->p51
1906.0000 m77 256000 8 595.0000 v4157 p63 590 N v4157->v5163->p29->p9->p16->p72->p64->p65->p63
1920.0000 m48 256000 16 1106.0000 v2114 p50 581 N v2114->p81->v5165->p32->p30->p31->p9->p12->p6->p17->p13->p11->p10->p18->p20->p44->p50
1932.0000 m61 256000 4 898.0000 v2117 p74 585 N v2117->v5159->p36->p69->p74
2091.0000 m47 256000 3 1292.0000 v2112 p37 578 N v2112->v4152->v5165->p37
2104.0000 m114 256000 6 168.0000 v2123 p37 597 N v2123->p72->p52->p9->p31->p33->p37
2106.0000 m56 256000 9 1158.0000 v1104 p8 580 N v1104->p36->p35->v5161->p34->p37->v2123->p72->p12->p8
2151.0000 m124 256000 2 48.0000 v5167 p19 599 N v5167->p11->p19
2354.0000 m93 256000 5 776.0000 v3135 p87 587 N v3135->v4152->v5165->p31->p9->p87
2375.0000 m137 256000 4 52.0000 v4154 p87 599 N v4154->v5165->p31->p9->p87
2402.0000 m123 256000 7 314.0000 v193 p35 594 N v193->p40->p6->p12->p72->p64->p66->p35
2409.0000 m52 256000 11 1527.0000 v1104 p15 574 N v1104->p36->p35->v5161->p34->p37->v2123->p72->p12->p7->p17->p15
2410.0000 m109 256000 8 562.0000 v5160 p32 590 N v5160->p15->p17->p6->p12->p9->p31->p33->p32
2437.0000 m130 256000 5 228.0000 v2119 p51 596 N v2119->p16->p9->p12->p6->p51
2476.0000 m74 256000 13 1217.0000 v3145 p83 579 N v3145->v5166->v188->p19->p13->p17->p6->p12->p72->p64->p67->p55->p57->p83
2485.0000 m115 256000 9 534.0000 v3136 p15 591 N v3136->p83->p57->p55->p67->p64->p72->p12->p8->p15
2502.0000 m107 256000 13 689.0000 v2127 p76 588 N v2127->p32->p30->p31->p9->p52->p72->p64->p67->p55->p57->p78->p82->p76
2512.0000 m110 256000 13 646.0000 v2125 p69 589 N v2125->p28->p5->p40->p6->p12->p72->p64->p67->p55->p57->p78->p85->p69
2529.0000 m64 256000 6 1442.0000 v3130 p67 575 N v3130->p79->p75->p69->p36->p66->p67
2552.0000 m150 256000 3 15.0000 v3137 p56 599 N v3137->p60->p58->p56
2629.0000 m106 256000 15 834.0000 v1101 p49 586 N v1101->p44->p20->p18->p19->p13->p17->p6->p12->p72->p64->p67->p55->p58->p47->p49
2636.0000 m113 256000 7 716.0000 v2117 p85 588 N v2117->p48->p47->p60->p58->p57->p78->p85
2638.0000 m60 256000 7 1623.0000 v4151 p22 572 N v4151->v2117->p48->p47->p58->p55->p67->p22
2669.0000 m104 256000 10 905.0000 v5161 p11 584 N v5161->p36->v2108->v3129->v5165->p31->p9->p12->v5166->p13->p11
2674.0000 m75 256000 13 1398.0000 v1104 p20 576 N v1104->p36->p35->v5161->p34->p37->v2123->p72->p12->v5166->p13->p19->p18->p20
2686.0000 m76 256000 8 1393.0000 v5163 p1 576 N v5163->p29->p9->p52->p8->p17->p13->p86->p1
2797.0000 m55 256000 11 1865.0000 v3131 p26 568 N v3131->v2112->v4152->v5165->p31->p9->p12->p6->v5160->v197->p25->p26
2865.0000 m161 256000 1 147.0000 v1100 p27 597 N v1100->p27
2928.0000 m170 256000 8 63.0000 v4149 p10 598 N v4149->p72->p12->p7->p14->p23->p13->p19->p10
2932.0000 m149 256000 10 411.0000 v4149 p3 593 N v4149->p72->p12->p7->p14->p23->p13->p19->p18->p20->p3
2963.0000 m172 256000 14 64.0000 v2116 p68 598 N v2116->v195->p44->p20->p18->p19->p13->p23->p14->p7->p12->p72->p64->p54->p68
3001.0000 m144 256000 4 564.0000 v3136 p55 590 N v3136->v5162->p78->p57->p55
3044.0000 m152 256000 4 474.0000 v4148 p7 592 N v4148->v192->v5164->p52->p7
3169.0000 m127 256000 8 1013.0000 v2123 p71 583 N v2123->p72->p64->p67->p55->v5162->p63->p69->p71
3221.0000 m154 256000 6 620.0000 v192 p34 589 N v192->v5164->v5167->p54->p64->p65->p34
3292.0000 m121 256000 8 1239.0000 v2124 p25 579 N v2124->v4151->p20->p18->p19->v5166->p1->p27->p25
3293.0000 m167 256000 4 476.0000 v2123 p54 592 N v2123->v4149->p72->p64->p54
3322.0000 m197 256000 2 5.0000 v3143 p77 599 N v3143->p39->p77
3353.0000 m189 256000 8 169.0000 v2113 p73 597 N v2113->v4156->p5->p51->p43->p87->p9->p12->p73
3379.0000 m147 256000 8 891.0000 v2121 p59 585 N v2121->v5166->p13->p17->v5167->p54->p68->p58->p59
3379.0000 m160 256000 5 676.0000 v3135 p12 588 N v3135->p32->p30->p31->p9->p12
3389.0000 m194 256000 5 118.0000 v2109 p22 598 N v2109->v5165->p57->p68->p54->p22
3396.0000 m180 256000 9 365.0000 v4154 p13 593 N v4154->p31->p9->p87->p43->p28->p51->p6->p14->p13
3399.0000 m173 256000 9 481.0000 v3133 p28 591 N v3133->v5163->v3135->p32->p30->p31->p9->p87->p43->p28
3400.0000 m195 256000 5 114.0000 v4157 p87 598 N v4157->v5163->p30->p31->p9->p87
3417.0000 m120 256000 10 1381.0000 v3135 p40 576 N v3135->v3131->v5163->v5164->p31->p9->p87->p43->p28->p5->p40
3641.0000 m207 256000 5 157.0000 v195 p15 597 N v195->p21->p18->p19->p13->p15
3667.0000 m92 256000 6 2107.0000 v1102 p15 564 N v1102->v4150->v4157->v5164->p52->p8->p15
3673.0000 m138 256000 10 1334.0000 v2121 p48 577 N v2121->v5166->p13->p23->p14->p7->p12->p72->v5162->p47->p48
3706.0000 m210 256000 4 170.0000 v2120 p74 597 N v2120->p71->p70->p38->p74
3714.0000 m191 256000 6 492.0000 v2120 p64 591 N v2120->p71->p70->p38->p36->p66->p64
3841.0000 m63 256000 11 2773.0000 v196 p77 553 N v196->v189->v4150->v4157->v5164->v3133->v5163->p54->p55->p57->p78->p77
3912.0000 m122 256000 12 1843.0000 v2112 p13 569 N v2112->p70->p38->p36->p66->v5167->p68->p56->p78->p57->v5165->p17->p13
3913.0000 m169 256000 5 1063.0000 v1104 p23 582 N v1104->v2109->p78->v5165->p17->p23
3917.0000 m209 256000 4 399.0000 v2110 p53 593 N v2110->v5160->p32->p33->p53
3961.0000 m211 256000 5 408.0000 v190 p55 593 N v190->v1104->v2109->p78->p57->p55
3996.0000 m203 256000 7 582.0000 v3140 p36 590 N v3140->p46->p59->v4153->v5162->p55->p66->p36
4030.0000 m220 256000 7 320.0000 v5164 p85 594 N v5164->p31->p30->v5160->v3135->p71->p69->p85
4199.0000 m223 256000 10 440.0000 v2126 p15 592 N v2126->v2120->v5159->v2110->p32->p30->p31->p9->p16->p8->p15
4205.0000 m225 256000 7 412.0000 v2120 p7 593 N v2120->v5159->p32->p30->p31->p9->p16->p7
4206.0000 m201 256000 7 822.0000 v3130 p72 586 N v3130->v5159->p32->p30->p31->p9->p16->p72
4276.0000 m236 256000 2 293.0000 v3137 p64 595 N v3137->p67->p64
4285.0000 m208 256000 3 786.0000 v4154 p7 586 N v4154->p72->p12->p7
4301.0000 m214 256000 12 694.0000 v2115 p71 588 N v2115->v5165->v2117->p7->p52->p9->p31->p30->p32->v2110->v5163->p70->p71
4304.0000 m228 256000 10 455.0000 v190 p51 592 N v190->v1104->p78->p57->p55->p67->v5162->p72->p12->p6->p51
4320.0000 m179 256000 9 1305.0000 v4155 p87 578 N v4155->v3140->p46->p59->v4153->v5162->p72->p12->p9->p87
4341.0000 m224 256000 6 565.0000 v3146 p63 590 N v3146->p6->p12->p72->p22->p66->p63
4419.0000 m166 256000 7 1617.0000 v4150 p64 573 N v4150->v5158->p42->p87->p9->p12->p73->p64
4431.0000 m237 256000 8 431.0000 v194 p23 592 N v194->v5158->p42->p87->p9->p12->p6->p14->p23
4473.0000 m142 256000 7 2071.0000 v198 p84 565 N v198->p11->p19->p18->p20->p44->p45->p84
4516.0000 m178 256000 3 1518.0000 v5167 p18 574 N v5167->v5162->p20->p18
4538.0000 m265 256000 4 52.0000 v3147 p16 599 N v3147->p40->p6->p12->p16
4557.0000 m159 256000 6 1870.0000 v3134 p19 568 N v3134->v5165->p78->p57->p68->v5162->p19
4558.0000 m239 256000 5 525.0000 v4152 p19 591 N v4152->p29->p9->p16->v5162->p19
4558.0000 m248 256000 5 369.0000 v3147 p25 593 N v3147->p5->p40->v3142->v5167->p25
4563.0000 m157 256000 6 1913.0000 v190 p10 568 N v190->p63->p36->v3143->v5162->p19->p10
4588.0000 m146 256000 11 2117.0000 v5161 p26 564 N v5161->p79->p74->p69->p70->v5165->v199->p67->p22->v5167->p25->p26
4594.0000 m105 256000 6 2814.0000 v3131 p86 553 N v3131->v5163->v5164->v5167->p25->p27->p86
4608.0000 m183 256000 4 1526.0000 v2116 p36 574 N v2116->v2115->p67->p65->p36
4612.0000 m267 256000 6 88.0000 v3142 p29 598 N v3142->p5->p40->p6->p12->p9->p29
4675.0000 m271 256000 4 85.0000 v190 p67 598 N v190->v1104->p57->p68->p67
4700.0000 m188 256000 7 1533.0000 v2115 p81 574 N v2115->v3146->v5160->v3147->v5166->v189->v3138->p81
4701.0000 m151 256000 14 2147.0000 v3134 p81 564 N v3134->v1104->v5162->p83->p57->p68->p67->p64->p72->p52->p9->v5166->v189->v3138->p81
4744.0000 m243 256000 5 643.0000 v3145 p22 589 N v3145->p46->p58->p68->p66->p22
4775.0000 m259 256000 8 398.0000 v5162 p43 593 N v5162->v1107->p54->p64->p72->p12->p6->p51->p43
4842.0000 m153 256000 5 2256.0000 v5161 p4 562 N v5161->p79->v5159->p20->p3->p4
4951.0000 m256 256000 6 630.0000 v3132 p66 589 N v3132->v192->v5166->p32->p33->p34->p66
4995.0000 m294 256000 2 6.0000 v1100 p19 599 N v1100->p11->p19
4999.0000 m274 256000 7 359.0000 v191 p56 594 N v191->v5161->p79->p75->p39->p77->p78->p56
5031.0000 m252 256000 4 779.0000 v2119 p27 587 N v2119->v5164->v5159->p86->p27
5103.0000 m171 256000 8 2220.0000 v189 p86 563 N v189->v3131->v3133->v196->v2126->v5165->p15->p13->p86
5111.0000 m247 256000 6 938.0000 v196 p10 584 N v196->v2126->v5165->p14->p13->p19->p10
5120.0000 m282 256000 4 336.0000 v2125 p16 594 N v2125->v5158->p14->p7->p16
5147.0000 m231 256000 4 1244.0000 v1102 p64 579 N v1102->v5166->p52->p72->p64
5218.0000 m268 256000 3 678.0000 v5166 p38 588 N v5166->p37->p62->p38
5237.0000 m155 256000 7 2619.0000 v2114 p67 556 N v2114->p41->v3132->v189->v5166->p37->p65->p67
5239.0000 m305 256000 4 56.0000 v190 p70 599 N v190->v2112->p63->p69->p70
5299.0000 m269 256000 6 740.0000 v2117 p62 587 N v2117->v3146->v193->v5167->p22->p65->p62
5304.0000 m309 256000 3 52.0000 v5164 p43 599 N v5164->v1106->p51->p43
5319.0000 m291 256000 7 380.0000 v1105 p27 593 N v1105->v5163->p20->p18->p10->p11->p1->p27
5325.0000 m245 256000 7 1190.0000 v4153 p8 580 N v4153->v5163->p20->p18->p19->p13->p17->p8
5345.0000 m276 256000 9 668.0000 v1101 p28 588 N v1101->v5163->p18->p19->p13->p14->p6->p40->p5->p28
5474.0000 m312 256000 6 170.0000 v5166 p87 597 N v5166->p5->p40->p6->p12->p9->p87
5511.0000 m285 256000 8 675.0000 v5164 p33 588 N v5164->p22->p64->p72->v2122->v199->v1107->p53->p33
5547.0000 m279 256000 4 815.0000 v2108 p70 586 N v2108->v190->p35->p38->p70
5551.0000 m215 256000 12 1928.0000 v194 p71 567 N v194->v5158->p42->p87->p29->v5159->p22->p64->v2108->v190->p35->p69->p71
5678.0000 m145 256000 11 3226.0000 v3132 p47 546 N v3132->v196->v2126->v5165->p14->p6->v5167->v4149->p67->p55->p58->p47
5705.0000 m219 256000 10 2014.0000 v5158 p59 566 N v5158->p42->p87->p29->v5159->p22->p67->p55->p57->p58->p59
5721.0000 m205 256000 13 2270.0000 v195 p74 562 N v195->p21->p20->v2124->v2119->v5164->p22->p67->p55->p57->p78->p77->p76->p74
5746.0000 m300 256000 14 651.0000 v3134 p1 589 N v3134->p77->p78->p56->p55->p67->p64->p72->p52->p12->p6->p14->p13->p86->p1
5764.0000 m261 256000 10 1351.0000 v1100 p33 577 N v1100->p13->p14->p6->p12->p16->p52->v2122->v5161->p31->p33
5799.0000 m295 256000 7 792.0000 v4156 p47 586 N v4156->v1100->p11->p19->p18->p20->v5163->p47
5819.0000 m177 256000 8 2836.0000 v3131 p48 552 N v3131->v3133->v196->v2126->v5165->v5159->v5163->p47->p48
5843.0000 m343 256000 5 11.0000 v4156 p45 599 N v4156->p19->p18->p20->p3->p45
5858.0000 m326 256000 7 312.0000 v5167 p75 594 N v5167->v5158->p68->p56->p78->p82->p76->p75
5872.0000 m303 256000 7 722.0000 v5161 p5 587 N v5161->p53->v3143->p72->p12->p6->p40->p5
5877.0000 m286 256000 16 1022.0000 v2110 p13 582 N v2110->v2120->p35->p85->p77->p76->p75->p79->p80->v5161->p53->v3143->p72->p12->p6->p17->p13
5889.0000 m308 256000 6 656.0000 v2120 p8 589 N v2120->p35->p66->p64->p72->p12->p8
5893.0000 m316 256000 9 519.0000 v193 p80 591 N v193->v5158->p68->p56->p78->p82->p76->p74->p79->p80
5899.0000 m329 256000 5 298.0000 v2112 p70 595 N v2112->p78->p77->p85->p69->p70
5905.0000 m327 256000 8 340.0000 v4151 p36 594 N v4151->p23->p14->p7->p12->p72->p64->p66->p36
5919.0000 m342 256000 2 102.0000 v188 p14 598 N v188->p23->p14
5927.0000 m302 256000 6 796.0000 v3144 p10 586 N v3144->v1105->v5159->p3->p20->p18->p10
5967.0000 m319 256000 13 541.0000 v4156 p39 590 N v4156->p19->p13->p14->p6->p12->p72->p64->p54->p68->p57->p78->p77->p39
6002.0000 m330 256000 7 383.0000 v3128 p67 593 N v3128->v5162->v5166->p6->p12->p72->p64->p67
6259.0000 m365 256000 4 51.0000 v3147 p9 599 N v3147->v2123->p42->p87->p9
6266.0000 m289 256000 7 1360.0000 v2112 p41 577 N v2112->p63->p85->p76->p75->v5161->v4150->p41
6327.0000 m221 256000 7 2601.0000 v5158 p81 556 N v5158->p42->p87->p29->v5159->v4152->v3141->p81
6391.0000 m325 256000 6 864.0000 v3146 p6 585 N v3146->p25->p24->p27->v5164->p40->p6
6437.0000 m353 256000 13 436.0000 v5162 p74 592 N v5162->p28->p51->p6->p12->p72->p64->p54->p55->p56->p78->p77->p39->p74
6515.0000 m373 256000 7 172.0000 v2110 p34 597 N v2110->v5163->p77->p78->p57->p55->p66->p34
6525.0000 m383 256000 3 8.0000 v3134 p83 599 N v3134->v5163->p77->p83
6535.0000 m310 256000 7 1268.0000 v3147 p66 578 N v3147->v2125->v5161->v3137->p31->p33->p34->p66
6581.0000 m280 256000 4 1830.0000 v3133 p73 569 N v3133->v1102->v5161->p52->p73
6750.0000 m379 256000 5 304.0000 v2125 p66 594 N v2125->v189->p30->p33->p34->p66
6889.0000 m355 256000 5 856.0000 v2115 p71 585 N v2115->v191->p78->p85->p69->p71
6890.0000 m385 256000 6 339.0000 v3130 p67 594 N v3130->v5163->p78->p85->p36->p66->p67
6901.0000 m348 256000 6 982.0000 v3140 p65 583 N v3140->v5158->v5163->p78->p85->p36->p65
6947.0000 m357 256000 4 880.0000 v1101 p10 585 N v1101->v2108->v5165->p18->p10
6950.0000 m396 256000 5 206.0000 v3134 p71 596 N v3134->v5163->p78->p85->p69->p71
6953.0000 m368 256000 8 695.0000 v2127 p44 588 N v2127->p55->p54->p22->v2108->v5165->p18->p20->p44
