# time  created  delivered  delivered/created
19.0000 1 0 0.0000
36.0000 2 0 0.0000
54.0000 3 0 0.0000
71.0000 4 0 0.0000
90.0000 5 0 0.0000
106.0000 6 0 0.0000
122.0000 7 0 0.0000
138.0000 8 0 0.0000
155.0000 9 0 0.0000
170.0000 10 0 0.0000
185.0000 10 1 0.1000
188.0000 11 1 0.0909
206.0000 12 1 0.0833
206.0000 12 2 0.1667
224.0000 13 2 0.1538
242.0000 14 2 0.1429
257.0000 15 2 0.1333
272.0000 16 2 0.1250
291.0000 17 2 0.1176
308.0000 18 2 0.1111
324.0000 19 2 0.1053
340.0000 20 2 0.1000
355.0000 21 2 0.0952
370.0000 22 2 0.0909
388.0000 23 2 0.0870
404.0000 24 2 0.0833
423.0000 25 2 0.0800
439.0000 26 2 0.0769
455.0000 27 2 0.0741
471.0000 28 2 0.0714
486.0000 29 2 0.0690
501.0000 30 2 0.0667
520.0000 31 2 0.0645
539.0000 32 2 0.0625
555.0000 33 2 0.0606
571.0000 34 2 0.0588
589.0000 35 2 0.0571
597.0000 35 3 0.0857
607.0000 36 3 0.0833
608.0000 36 4 0.1111
624.0000 37 4 0.1081
641.0000 38 4 0.1053
658.0000 39 4 0.1026
673.0000 40 4 0.1000
690.0000 41 4 0.0976
709.0000 42 4 0.0952
728.0000 43 4 0.0930
744.0000 44 4 0.0909
761.0000 45 4 0.0889
780.0000 46 4 0.0870
799.0000 47 4 0.0851
815.0000 48 4 0.0833
830.0000 49 4 0.0816
848.0000 50 4 0.0800
867.0000 51 4 0.0784
883.0000 52 4 0.0769
900.0000 53 4 0.0755
919.0000 54 4 0.0741
937.0000 55 4 0.0727
953.0000 56 4 0.0714
968.0000 57 4 0.0702
987.0000 58 4 0.0690
1006.0000 59 4 0.0678
1024.0000 60 4 0.0667
1037.0000 60 5 0.0833
1043.0000 61 5 0.0820
1058.0000 62 5 0.0806
1076.0000 63 5 0.0794
1079.0000 63 6 0.0952
1093.0000 64 6 0.0938
1111.0000 65 6 0.0923
1126.0000 66 6 0.0909
1145.0000 67 6 0.0896
1145.0000 67 7 0.1045
1161.0000 68 7 0.1029
1164.0000 68 8 0.1176
1168.0000 68 9 0.1324
1180.0000 69 9 0.1304
1182.0000 69 10 0.1449
1197.0000 69 11 0.1594
1199.0000 70 11 0.1571
1209.0000 70 12 0.1714
1217.0000 71 12 0.1690
1235.0000 72 12 0.1667
1251.0000 73 12 0.1644
1260.0000 73 13 0.1781
1268.0000 74 13 0.1757
1284.0000 75 13 0.1733
1299.0000 76 13 0.1711
1318.0000 77 13 0.1688
1336.0000 78 13 0.1667
1355.0000 79 13 0.1646
1374.0000 80 13 0.1625
1393.0000 81 13 0.1605
1412.0000 82 13 0.1585
1429.0000 83 13 0.1566
1448.0000 84 13 0.1548
1466.0000 85 13 0.1529
1481.0000 86 13 0.1512
1500.0000 87 13 0.1494
1501.0000 87 14 0.1609
1509.0000 87 15 0.1724
1519.0000 88 15 0.1705
1534.0000 89 15 0.1685
1553.0000 90 15 0.1667
1568.0000 91 15 0.1648
1575.0000 91 16 0.1758
