# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
3052.0000 m116 735626 10 1063.0000 p71 p14 582 N p71->p70->p38->p62->p37->p33->v5133->p9->p52->p7->p14
3053.0000 m169 541129 5 167.0000 p42 p8 597 N p42->p87->p29->p9->p12->p8
3056.0000 m171 419793 5 139.0000 p46 p39 597 N p46->p58->p56->p78->p77->p39
3069.0000 m175 467692 6 85.0000 p59 p63 598 N p59->p58->p56->p78->p77->p39->p63
3080.0000 m100 477518 7 1362.0000 p43 p21 577 N p43->p87->p9->v5130->p23->v3116->p18->p21
3081.0000 m150 369722 6 506.0000 p37 p28 591 N p37->p33->v5133->p9->p87->p43->p28
3084.0000 m181 397478 1 4.0000 p62 p66 599 N p62->p66
3089.0000 m87 282521 4 1587.0000 p66 p12 573 N p66->p54->p64->p73->p12
3094.0000 m179 727167 9 44.0000 p46 p70 599 N p46->p59->p58->p56->p78->p77->p76->p74->p38->p70
3171.0000 m148 350709 5 633.0000 p29 p32 589 N p29->p87->v5135->v2102->v5129->p32
3182.0000 m125 709395 8 1034.0000 p40 p4 582 N p40->p5->v5133->v5130->p23->v3116->p18->p21->p4
3184.0000 m84 579971 8 1731.0000 p42 p4 571 N p42->p87->p9->v5130->p23->v3116->p18->p21->p4
3261.0000 m104 681796 3 1478.0000 p41 p38 575 N p41->v5129->p70->p38
3318.0000 m185 657979 5 165.0000 p32 p43 597 N p32->p30->p31->p9->p87->p43
3324.0000 m195 381312 1 1.0000 p25 p24 599 N p25->p24
3324.0000 m124 322340 10 1193.0000 p28 p49 580 N p28->p5->p40->p6->v5135->v4123->p56->p58->p59->p47->p49
3360.0000 m157 454169 6 671.0000 p55 p17 588 N p55->p67->p64->p73->p12->p6->p17
3382.0000 m108 269572 3 1534.0000 p63 p64 574 N p63->p35->p66->p64
3397.0000 m193 267458 3 108.0000 p36 p64 598 N p36->p63->p65->p64
3400.0000 m165 308182 5 583.0000 p48 p44 590 N p48->p47->p59->v5136->v2101->p44
3405.0000 m137 300908 6 1053.0000 p55 p40 582 N p55->p67->p64->p73->p12->p6->p40
3407.0000 m133 593860 6 1124.0000 p55 p40 581 N p55->p67->p64->p73->p12->p6->p40
3456.0000 m131 518446 8 1208.0000 p66 p28 579 N p66->p54->p64->p73->p12->p9->p87->p43->p28
3460.0000 m203 684842 1 2.0000 p54 p55 599 N p54->p55
3465.0000 m182 441317 5 368.0000 p42 p53 593 N p42->p87->p9->p31->v5137->p53
3476.0000 m123 261789 9 1364.0000 p71 p50 577 N p71->p70->p38->p39->p77->p78->v5136->v2101->p44->p50
3485.0000 m163 546819 6 698.0000 p63 p61 588 N p63->v5132->p77->p78->p56->p58->p61
3492.0000 m145 506341 4 1003.0000 p55 p50 583 N p55->v5136->v2101->p44->p50
