# time  created  delivered  delivered/created
19.0000 1 0 0.0000
36.0000 2 0 0.0000
54.0000 3 0 0.0000
71.0000 4 0 0.0000
90.0000 5 0 0.0000
106.0000 6 0 0.0000
122.0000 7 0 0.0000
138.0000 8 0 0.0000
147.0000 8 1 0.1250
155.0000 9 1 0.1111
170.0000 10 1 0.1000
188.0000 11 1 0.0909
206.0000 12 1 0.0833
224.0000 13 1 0.0769
232.0000 13 2 0.1538
242.0000 14 2 0.1429
257.0000 15 2 0.1333
272.0000 16 2 0.1250
281.0000 16 3 0.1875
291.0000 17 3 0.1765
308.0000 18 3 0.1667
324.0000 19 3 0.1579
340.0000 20 3 0.1500
355.0000 21 3 0.1429
370.0000 22 3 0.1364
388.0000 23 3 0.1304
390.0000 23 4 0.1739
404.0000 24 4 0.1667
404.0000 24 5 0.2083
421.0000 24 6 0.2500
423.0000 25 6 0.2400
439.0000 26 6 0.2308
455.0000 27 6 0.2222
471.0000 28 6 0.2143
486.0000 29 6 0.2069
501.0000 30 6 0.2000
506.0000 30 7 0.2333
520.0000 31 7 0.2258
535.0000 32 7 0.2188
554.0000 33 7 0.2121
571.0000 34 7 0.2059
588.0000 35 7 0.2000
597.0000 35 8 0.2286
606.0000 36 8 0.2222
624.0000 36 9 0.2500
625.0000 37 9 0.2432
642.0000 38 9 0.2368
655.0000 38 10 0.2632
660.0000 39 10 0.2564
665.0000 39 11 0.2821
678.0000 40 11 0.2750
697.0000 41 11 0.2683
715.0000 42 11 0.2619
731.0000 43 11 0.2558
746.0000 44 11 0.2500
764.0000 45 11 0.2444
783.0000 46 11 0.2391
799.0000 47 11 0.2340
814.0000 48 11 0.2292
830.0000 49 11 0.2245
845.0000 50 11 0.2200
863.0000 51 11 0.2157
882.0000 52 11 0.2115
882.0000 52 12 0.2308
895.0000 52 13 0.2500
899.0000 53 13 0.2453
914.0000 54 13 0.2407
932.0000 55 13 0.2364
948.0000 56 13 0.2321
963.0000 57 13 0.2281
980.0000 58 13 0.2241
996.0000 59 13 0.2203
1015.0000 60 13 0.2167
1015.0000 60 14 0.2333
1034.0000 61 14 0.2295
1049.0000 62 14 0.2258
1059.0000 62 15 0.2419
1068.0000 63 15 0.2381
1087.0000 64 15 0.2344
1090.0000 64 16 0.2500
1105.0000 65 16 0.2462
1113.0000 65 17 0.2615
1123.0000 66 17 0.2576
1138.0000 67 17 0.2537
1155.0000 68 17 0.2500
1174.0000 69 17 0.2464
1190.0000 70 17 0.2429
1207.0000 71 17 0.2394
1208.0000 71 18 0.2535
1223.0000 72 18 0.2500
1239.0000 72 19 0.2639
1242.0000 73 19 0.2603
1243.0000 73 20 0.2740
1259.0000 74 20 0.2703
1264.0000 74 21 0.2838
1265.0000 74 22 0.2973
1266.0000 74 23 0.3108
1276.0000 75 23 0.3067
1287.0000 75 24 0.3200
1293.0000 76 24 0.3158
1296.0000 76 25 0.3289
1305.0000 76 26 0.3421
1311.0000 77 26 0.3377
1326.0000 78 26 0.3333
1345.0000 79 26 0.3291
1362.0000 79 27 0.3418
1364.0000 80 27 0.3375
