# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
2223.0000 m76 524456 14 902.0000 p27 p65 584 N p27->p1->p11->p19->p18->p21->p4->p45->v195->p47->p59->p61->v5156->p55->p65
2231.0000 m74 324846 7 944.0000 p47 p11 584 N p47->p59->v4140->v199->p20->p18->p19->p11
2236.0000 m130 604265 2 4.0000 p67 p63 599 N p67->p65->p63
2272.0000 m132 351847 3 8.0000 p33 p22 599 N p33->p34->p66->p22
2276.0000 m111 694232 3 376.0000 p37 p67 593 N p37->p34->p65->p67
2279.0000 m75 429206 11 974.0000 p48 p43 583 N p48->p49->p47->p58->p68->p65->p34->p33->p31->p9->p87->p43
2282.0000 m104 681796 3 499.0000 p41 p38 591 N p41->v5148->p70->p38
2306.0000 m33 363776 14 1736.0000 p37 p13 571 N p37->p34->p53->v2109->v192->v5152->p42->p43->p28->p5->v5155->p25->p2->p86->p13
2331.0000 m72 389266 4 1080.0000 p60 p36 582 N p60->v5156->v188->p63->p36
2345.0000 m103 270421 7 580.0000 p38 p30 590 N p38->p70->p71->v5148->v3129->p37->p33->p30
2392.0000 m79 555465 5 1024.0000 p35 p29 582 N p35->p62->v5154->p31->p9->p29
2406.0000 m102 565435 7 656.0000 p26 p66 589 N p26->p2->p86->p11->p10->v5151->p54->p66
2407.0000 m113 718126 8 470.0000 p41 p8 592 N p41->v5148->v3129->p37->p33->p31->p9->p52->p8
2413.0000 m107 331227 8 580.0000 p27 p65 590 N p27->p86->p11->p10->p18->v193->v5151->p22->p65
2416.0000 m112 697511 2 498.0000 p53 p55 591 N p53->p65->p55
2419.0000 m18 492492 7 2110.0000 p33 p47 564 N p33->p34->p65->p54->v2117->v5156->p59->p47
2420.0000 m49 612078 8 1574.0000 p70 p61 573 N p70->p69->p36->p65->p54->v2117->v5156->p59->p61
2437.0000 m35 718344 14 1830.0000 p34 p23 569 N p34->p37->p53->v192->v5152->p42->p43->p28->p5->v5155->p25->p2->p86->p13->p23
2460.0000 m106 258725 7 642.0000 p61 p12 589 N p61->p59->p47->p49->v4144->v5151->p73->p12
2514.0000 m146 413801 1 7.0000 p22 p54 599 N p22->p54
2567.0000 m141 622267 4 144.0000 p29 p15 597 N p29->p9->p12->p8->p15
2581.0000 m51 494217 6 1705.0000 p34 p45 571 N p34->p37->p65->p54->v2117->v5156->p45
2588.0000 m149 363840 1 31.0000 p65 p55 599 N p65->p55
2625.0000 m109 592769 6 762.0000 p26 p20 587 N p26->p2->p1->p11->p19->p18->p20
2625.0000 m116 735626 3 636.0000 p71 p14 589 N p71->v5148->p7->p14
2628.0000 m127 570220 5 449.0000 p28 p16 592 N p28->p43->p87->p29->p9->p16
2630.0000 m25 256552 9 2201.0000 p58 p51 563 N p58->v5156->v2117->v5154->p62->p69->p70->v5148->p7->p51
2644.0000 m100 477518 10 926.0000 p43 p21 584 N p43->p28->p5->v5155->p25->p2->p1->p11->p19->p18->p21
2644.0000 m66 497763 10 1501.0000 p49 p25 574 N p49->p47->p59->v199->p20->p18->p19->p11->p1->p2->p25
2690.0000 m85 545047 11 1222.0000 p50 p42 579 N p50->p45->p44->p20->v5151->p73->p72->p16->p9->p29->p87->p42
2728.0000 m159 606517 1 3.0000 p40 p51 599 N p40->p51
2737.0000 m151 705616 3 146.0000 p42 p12 597 N p42->p87->p9->p12
2752.0000 m160 402672 3 11.0000 p34 p22 599 N p34->p37->p65->p22
2792.0000 m65 339499 3 1666.0000 p44 p58 572 N p44->v1107->p46->p58
2837.0000 m166 485850 2 2.0000 p53 p69 599 N p53->p62->p69
2918.0000 m139 380486 9 533.0000 p25 p67 591 N p25->p2->p86->v4147->v2119->v5148->p16->p73->p64->p67
2953.0000 m169 541129 5 67.0000 p42 p8 598 N p42->p43->p28->p5->p40->p8
3037.0000 m178 310027 1 6.0000 p54 p65 599 N p54->p65
3044.0000 m95 668355 4 1410.0000 p23 p35 576 N p23->v5151->p54->p65->p35
3091.0000 m148 350709 2 553.0000 p29 p32 590 N p29->v5150->p32
3105.0000 m181 397478 1 25.0000 p62 p66 599 N p62->p66
3119.0000 m183 285984 2 3.0000 p69 p34 599 N p69->p62->p34
3167.0000 m156 359782 2 496.0000 p22 p53 591 N p22->p65->p53
3205.0000 m185 657979 5 52.0000 p32 p43 599 N p32->p30->p31->p9->p87->p43
3220.0000 m143 372882 10 764.0000 p36 p42 587 N p36->p62->p53->v2108->v5150->p32->p30->p31->p9->p87->p42
3273.0000 m182 441317 6 176.0000 p42 p53 597 N p42->p87->p9->p31->v5154->p33->p53
3277.0000 m144 360111 2 805.0000 p33 p66 586 N p33->p34->p66
3286.0000 m140 734536 3 882.0000 p33 p67 585 N p33->p34->p66->p67
3303.0000 m193 267458 3 14.0000 p36 p64 599 N p36->p35->p66->p64
3324.0000 m195 381312 1 1.0000 p25 p24 599 N p25->p24
3354.0000 m61 287472 5 2297.0000 p41 p23 561 N p41->v2112->v5148->p7->p14->p23
3357.0000 m108 269572 3 1509.0000 p63 p64 574 N p63->p35->p66->p64
3369.0000 m83 558417 15 1931.0000 p39 p19 567 N p39->p69->p62->p34->p33->p31->p9->p87->p43->p28->p5->p40->p8->p14->p13->p19
3371.0000 m52 698991 15 2476.0000 p41 p19 558 N p41->v2112->v5149->p30->p31->v2110->v2108->v1103->p72->p73->v5151->p16->p8->p15->p13->p19
3378.0000 m161 562022 6 621.0000 p28 p19 589 N p28->p5->p40->p8->p15->p13->p19
3381.0000 m155 299710 11 726.0000 p69 p43 587 N p69->p35->v2114->v3134->v3133->p34->p37->p33->p31->p9->p87->p43
3403.0000 m150 369722 6 828.0000 p37 p28 586 N p37->p34->p53->v3129->v5148->p51->p28
3415.0000 m82 582609 8 1995.0000 p34 p23 566 N p34->v3129->v5152->p43->p42->v5151->v198->p14->p23
3416.0000 m135 467462 7 1095.0000 p53 p11 581 N p53->p37->v3129->v5152->p29->p87->v5151->p11
3446.0000 m81 612278 6 2045.0000 p68 p1 565 N p68->p67->p64->p73->v5151->p11->p1
3459.0000 m203 684842 1 1.0000 p54 p55 599 N p54->p55
3513.0000 m170 505522 2 611.0000 p55 p46 589 N p55->p58->p46
3544.0000 m207 344073 4 15.0000 p70 p55 599 N p70->p69->p35->p65->p55
3558.0000 m114 462139 6 1604.0000 p48 p27 573 N p48->p49->v4144->v5151->v4145->p86->p27
3565.0000 m168 700853 5 697.0000 p59 p64 588 N p59->p61->p58->p55->p67->p64
3565.0000 m208 575146 6 18.0000 p71 p56 599 N p71->p69->p74->p76->p82->p78->p56
3589.0000 m175 467692 5 605.0000 p59 p63 589 N p59->p61->p58->p55->p66->p63
3593.0000 m210 662805 3 12.0000 p69 p64 599 N p69->p35->p66->p64
3593.0000 m96 473879 5 1944.0000 p53 p59 567 N p53->p62->v2124->p55->p58->p59
3595.0000 m105 703200 5 1793.0000 p53 p59 570 N p53->p62->v2124->p55->p58->p59
3633.0000 m213 681996 1 1.0000 p61 p59 599 N p61->p59
3675.0000 m117 698745 6 1667.0000 p58 p8 572 N p58->p68->p54->p22->p72->p52->p8
3716.0000 m211 579940 2 116.0000 p33 p62 598 N p33->p34->p62
3724.0000 m128 502481 8 1529.0000 p41 p28 574 N p41->v5154->p32->p30->p31->p9->p87->p43->p28
3726.0000 m216 620744 1 46.0000 p65 p22 599 N p65->p22
3796.0000 m222 390058 5 12.0000 p29 p32 599 N p29->p87->p9->p31->p33->p32
3806.0000 m223 505105 2 4.0000 p63 p70 599 N p63->p69->p70
