# time  created  delivered  delivered/created
19.0000 1 0 0.0000
34.0000 2 0 0.0000
36.0000 2 1 0.5000
45.0000 2 2 1.0000
51.0000 3 2 0.6667
69.0000 3 3 1.0000
70.0000 4 3 0.7500
87.0000 5 3 0.6000
99.0000 5 4 0.8000
103.0000 6 4 0.6667
110.0000 6 5 0.8333
120.0000 7 5 0.7143
136.0000 8 5 0.6250
146.0000 8 6 0.7500
155.0000 9 6 0.6667
173.0000 10 6 0.6000
192.0000 11 6 0.5455
203.0000 11 7 0.6364
208.0000 12 7 0.5833
209.0000 12 8 0.6667
227.0000 13 8 0.6154
229.0000 13 9 0.6923
245.0000 14 9 0.6429
247.0000 14 10 0.7143
261.0000 15 10 0.6667
276.0000 16 10 0.6250
290.0000 16 11 0.6875
293.0000 17 11 0.6471
294.0000 17 12 0.7059
309.0000 18 12 0.6667
328.0000 19 12 0.6316
329.0000 19 13 0.6842
339.0000 19 14 0.7368
346.0000 20 14 0.7000
357.0000 20 15 0.7500
365.0000 21 15 0.7143
380.0000 22 15 0.6818
395.0000 23 15 0.6522
410.0000 24 15 0.6250
414.0000 24 16 0.6667
429.0000 25 16 0.6400
445.0000 26 16 0.6154
458.0000 26 17 0.6538
461.0000 27 17 0.6296
480.0000 28 17 0.6071
497.0000 29 17 0.5862
515.0000 30 17 0.5667
534.0000 31 17 0.5484
553.0000 32 17 0.5313
556.0000 32 18 0.5625
570.0000 33 18 0.5455
588.0000 34 18 0.5294
597.0000 34 19 0.5588
607.0000 35 19 0.5429
622.0000 36 19 0.5278
638.0000 37 19 0.5135
648.0000 37 20 0.5405
656.0000 38 20 0.5263
671.0000 39 20 0.5128
684.0000 39 21 0.5385
688.0000 40 21 0.5250
699.0000 40 22 0.5500
703.0000 40 23 0.5750
707.0000 41 23 0.5610
726.0000 42 23 0.5476
741.0000 43 23 0.5349
745.0000 43 24 0.5581
760.0000 44 24 0.5455
761.0000 44 25 0.5682
779.0000 45 25 0.5556
798.0000 46 25 0.5435
813.0000 47 25 0.5319
828.0000 48 25 0.5208
846.0000 49 25 0.5102
861.0000 50 25 0.5000
876.0000 51 25 0.4902
895.0000 52 25 0.4808
914.0000 53 25 0.4717
933.0000 54 25 0.4630
952.0000 55 25 0.4545
969.0000 56 25 0.4464
986.0000 57 25 0.4386
1004.0000 58 25 0.4310
1022.0000 59 25 0.4237
1038.0000 60 25 0.4167
1044.0000 60 26 0.4333
1057.0000 61 26 0.4262
1076.0000 62 26 0.4194
1095.0000 63 26 0.4127
1098.0000 63 27 0.4286
1111.0000 64 27 0.4219
1126.0000 65 27 0.4154
1143.0000 66 27 0.4091
1160.0000 67 27 0.4030
1179.0000 68 27 0.3971
1182.0000 68 28 0.4118
1196.0000 69 28 0.4058
1197.0000 69 29 0.4203
1214.0000 70 29 0.4143
1232.0000 71 29 0.4085
1233.0000 71 30 0.4225
1242.0000 71 31 0.4366
1243.0000 71 32 0.4507
1251.0000 72 32 0.4444
1259.0000 72 33 0.4583
1266.0000 72 34 0.4722
1270.0000 73 34 0.4658
1277.0000 73 35 0.4795
1287.0000 74 35 0.4730
1305.0000 75 35 0.4667
1319.0000 75 36 0.4800
1321.0000 76 36 0.4737
1336.0000 77 36 0.4675
1337.0000 77 37 0.4805
1352.0000 78 37 0.4744
1368.0000 79 37 0.4684
1379.0000 79 38 0.4810
1386.0000 80 38 0.4750
1401.0000 81 38 0.4691
1409.0000 81 39 0.4815
1420.0000 82 39 0.4756
1438.0000 83 39 0.4699
1439.0000 83 40 0.4819
1446.0000 83 41 0.4940
1453.0000 84 41 0.4881
1462.0000 84 42 0.5000
1462.0000 84 43 0.5119
1468.0000 85 43 0.5059
1484.0000 86 43 0.5000
1489.0000 86 44 0.5116
1502.0000 87 44 0.5057
1517.0000 88 44 0.5000
1535.0000 88 45 0.5114
1536.0000 89 45 0.5056
1538.0000 89 46 0.5169
1539.0000 89 47 0.5281
1552.0000 90 47 0.5222
1559.0000 90 48 0.5333
1570.0000 91 48 0.5275
1571.0000 91 49 0.5385
1576.0000 91 50 0.5495
1586.0000 92 50 0.5435
1587.0000 92 51 0.5543
1601.0000 93 51 0.5484
1603.0000 93 52 0.5591
1617.0000 94 52 0.5532
1623.0000 94 53 0.5638
1634.0000 95 53 0.5579
1649.0000 96 53 0.5521
1668.0000 97 53 0.5464
1684.0000 98 53 0.5408
1703.0000 99 53 0.5354
1708.0000 99 54 0.5455
1718.0000 100 54 0.5400
1735.0000 101 54 0.5347
1747.0000 101 55 0.5446
1750.0000 102 55 0.5392
1765.0000 103 55 0.5340
1783.0000 104 55 0.5288
1802.0000 105 55 0.5238
1818.0000 106 55 0.5189
1833.0000 107 55 0.5140
1848.0000 108 55 0.5093
1863.0000 109 55 0.5046
1881.0000 110 55 0.5000
1900.0000 111 55 0.4955
1918.0000 112 55 0.4911
1937.0000 113 55 0.4867
1938.0000 113 56 0.4956
1954.0000 114 56 0.4912
1970.0000 115 56 0.4870
1989.0000 116 56 0.4828
2008.0000 117 56 0.4786
2009.0000 117 57 0.4872
2024.0000 118 57 0.4831
2025.0000 118 58 0.4915
2043.0000 119 58 0.4874
2053.0000 119 59 0.4958
2061.0000 120 59 0.4917
2062.0000 120 60 0.5000
2076.0000 121 60 0.4959
2077.0000 121 61 0.5041
2095.0000 122 61 0.5000
2102.0000 122 62 0.5082
2103.0000 122 63 0.5164
2106.0000 122 64 0.5246
2112.0000 123 64 0.5203
2113.0000 123 65 0.5285
2131.0000 124 65 0.5242
2147.0000 124 66 0.5323
2148.0000 125 66 0.5280
2154.0000 125 67 0.5360
2163.0000 126 67 0.5317
2179.0000 127 67 0.5276
2195.0000 128 67 0.5234
2198.0000 128 68 0.5313
2213.0000 129 68 0.5271
2215.0000 129 69 0.5349
2223.0000 129 70 0.5426
2231.0000 129 71 0.5504
2232.0000 130 71 0.5462
2236.0000 130 72 0.5538
2248.0000 131 72 0.5496
2264.0000 132 72 0.5455
2272.0000 132 73 0.5530
2276.0000 132 74 0.5606
2279.0000 132 75 0.5682
2282.0000 132 76 0.5758
2283.0000 133 76 0.5714
2302.0000 134 76 0.5672
2306.0000 134 77 0.5746
2321.0000 135 77 0.5704
2331.0000 135 78 0.5778
2336.0000 136 78 0.5735
2345.0000 136 79 0.5809
2352.0000 137 79 0.5766
2367.0000 138 79 0.5725
2385.0000 139 79 0.5683
2392.0000 139 80 0.5755
2404.0000 140 80 0.5714
2406.0000 140 81 0.5786
2407.0000 140 82 0.5857
2413.0000 140 83 0.5929
2416.0000 140 84 0.6000
2419.0000 140 85 0.6071
2420.0000 140 86 0.6143
2423.0000 141 86 0.6099
2437.0000 141 87 0.6170
2438.0000 142 87 0.6127
2456.0000 143 87 0.6084
2460.0000 143 88 0.6154
2472.0000 144 88 0.6111
2489.0000 145 88 0.6069
2507.0000 146 88 0.6027
2514.0000 146 89 0.6096
2523.0000 147 89 0.6054
2538.0000 148 89 0.6014
2557.0000 149 89 0.5973
2567.0000 149 90 0.6040
2575.0000 150 90 0.6000
2581.0000 150 91 0.6067
2588.0000 150 92 0.6133
2591.0000 151 92 0.6093
2606.0000 152 92 0.6053
2623.0000 153 92 0.6013
2625.0000 153 93 0.6078
2625.0000 153 94 0.6144
2628.0000 153 95 0.6209
2630.0000 153 96 0.6275
2640.0000 154 96 0.6234
2644.0000 154 97 0.6299
2644.0000 154 98 0.6364
2655.0000 155 98 0.6323
2671.0000 156 98 0.6282
2689.0000 157 98 0.6242
2690.0000 157 99 0.6306
2706.0000 158 99 0.6266
2725.0000 159 99 0.6226
2728.0000 159 100 0.6289
2737.0000 159 101 0.6352
2741.0000 160 101 0.6313
2752.0000 160 102 0.6375
2757.0000 161 102 0.6335
2772.0000 162 102 0.6296
2787.0000 163 102 0.6258
2792.0000 163 103 0.6319
2802.0000 164 103 0.6280
2817.0000 165 103 0.6242
2835.0000 166 103 0.6205
2837.0000 166 104 0.6265
2853.0000 167 104 0.6228
2868.0000 168 104 0.6190
2886.0000 169 104 0.6154
2902.0000 170 104 0.6118
2917.0000 171 104 0.6082
2918.0000 171 105 0.6140
2933.0000 172 105 0.6105
2952.0000 173 105 0.6069
2953.0000 173 106 0.6127
2968.0000 174 106 0.6092
2984.0000 175 106 0.6057
3000.0000 176 106 0.6023
3015.0000 177 106 0.5989
3031.0000 178 106 0.5955
3037.0000 178 107 0.6011
3044.0000 178 108 0.6067
3050.0000 179 108 0.6034
3065.0000 180 108 0.6000
3080.0000 181 108 0.5967
3091.0000 181 109 0.6022
3097.0000 182 109 0.5989
3105.0000 182 110 0.6044
