# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
1339.0000 m77 409756 1 3.0000 p65 p68 599 N p65->p68
1369.0000 m73 331565 2 99.0000 p62 p55 598 N p62->p65->p55
1471.0000 m22 405835 4 1091.0000 p57 p33 581 N p57->p55->p65->p37->p33
1485.0000 m86 279780 1 1.0000 p57 p56 599 N p57->p56
1495.0000 m21 314542 5 1130.0000 p58 p70 581 N p58->p55->p65->p62->p38->p70
1510.0000 m56 362016 8 541.0000 p48 p39 590 N p48->p47->p59->p61->v5137->p67->p65->p35->p39
1537.0000 m59 420574 9 515.0000 p48 p7 591 N p48->p47->p59->p61->v5137->p67->p22->p73->p52->p7
1547.0000 m48 402524 7 719.0000 p46 p7 588 N p46->p58->p55->p65->p22->p73->p52->p7
1571.0000 m91 423072 1 1.0000 p54 p68 599 N p54->p68
1590.0000 m92 497234 1 4.0000 p36 p62 599 N p36->p62
1629.0000 m94 554679 4 12.0000 p23 p9 599 N p23->p14->p8->p52->p9
1688.0000 m47 583528 12 875.0000 p28 p57 585 N p28->p43->p87->p9->p16->p73->p22->p67->v5137->v5134->v3117->p58->p57
1690.0000 m49 612078 9 844.0000 p70 p61 585 N p70->p38->p62->p65->p67->v5137->v5134->v3117->p58->p61
1698.0000 m72 389266 6 447.0000 p60 p36 592 N p60->p47->v5134->v5137->p67->p66->p36
1731.0000 m93 598159 7 130.0000 p27 p50 597 N p27->p1->p11->p10->p18->p21->p4->p50
1739.0000 m101 483321 2 4.0000 p39 p70 599 N p39->p38->p70
1804.0000 m38 545969 6 1148.0000 p46 p45 580 N p46->p61->v3117->v5134->v195->p84->p45
1855.0000 m80 624519 5 469.0000 p45 p58 592 N p45->p4->p21->v5128->p47->p58
1878.0000 m109 592769 6 15.0000 p26 p20 599 N p26->p27->p86->p11->p10->p18->p20
1934.0000 m36 733332 5 1312.0000 p47 p20 578 N p47->p59->p46->v5128->p44->p20
2038.0000 m76 524456 12 717.0000 p27 p65 588 N p27->p1->p11->p10->p18->p21->v5128->p47->p48->v5130->v5134->p67->p65
2052.0000 m119 288446 3 9.0000 p56 p39 599 N p56->p78->p82->p39
2059.0000 m106 258725 6 241.0000 p61 p12 595 N p61->p58->v5134->p67->p22->p72->p12
2073.0000 m95 668355 9 439.0000 p23 p35 592 N p23->p14->p8->v3109->v5130->v5134->p67->p54->p65->p35
2079.0000 m121 729956 1 3.0000 p44 p45 599 N p44->p45
2090.0000 m110 726193 9 209.0000 p24 p48 596 N p24->p27->p86->p11->p10->p18->p21->v4124->v5130->p48
2107.0000 m122 642480 3 12.0000 p29 p8 599 N p29->p9->p16->p8
2243.0000 m130 604265 3 11.0000 p67 p63 599 N p67->p54->p65->p63
2247.0000 m127 570220 4 68.0000 p28 p16 598 N p28->p5->p40->p8->p16
2269.0000 m85 545047 14 801.0000 p50 p42 586 N p50->p45->p4->p21->p18->p10->p11->p13->p14->p8->p40->p5->p28->p43->p42
2270.0000 m88 313903 5 753.0000 p48 p4 587 N p48->v5130->v4124->v2101->p21->p4
2272.0000 m11 278419 7 2080.0000 p40 p53 565 N p40->p6->p7->p16->p9->p31->p33->p53
2297.0000 m118 408364 1 273.0000 p34 p66 595 N p34->p66
2308.0000 m90 321407 5 756.0000 p56 p40 587 N p56->p58->v5134->v5130->p7->p40
2316.0000 m75 429206 4 1011.0000 p48 p43 583 N p48->v5130->p8->p51->p43
2325.0000 m74 324846 6 1038.0000 p47 p11 582 N p47->p48->v5130->p8->p15->p13->p11
2334.0000 m125 709395 8 186.0000 p40 p4 596 N p40->p8->p15->p13->p11->p10->p18->p21->p4
2341.0000 m129 589143 4 128.0000 p43 p6 597 N p43->p28->p5->p40->p6
2347.0000 m114 462139 7 393.0000 p48 p27 593 N p48->p47->v5130->p8->p15->p13->p86->p27
2370.0000 m84 579971 11 917.0000 p42 p4 584 N p42->p87->p9->p16->p8->p15->p13->p11->p10->p18->p21->p4
2375.0000 m67 412764 7 1215.0000 p47 p10 579 N p47->p48->v5130->p8->p15->p13->p11->p10
2413.0000 m25 256552 5 1984.0000 p58 p51 566 N p58->p55->p67->v5130->p7->p51
2423.0000 m32 542264 7 1870.0000 p44 p17 568 N p44->p4->p21->p18->p10->p11->p13->p17
2424.0000 m31 463183 7 1890.0000 p44 p23 568 N p44->p4->p21->p18->p10->p11->p13->p23
2430.0000 m43 495512 2 1689.0000 p37 p36 571 N p37->p65->p36
2435.0000 m134 354147 6 133.0000 p23 p65 597 N p23->p15->p8->p16->p72->p22->p65
2438.0000 m111 694232 2 538.0000 p37 p67 591 N p37->p65->p67
2447.0000 m132 351847 6 183.0000 p33 p22 596 N p33->p30->p31->p9->p16->p73->p22
2476.0000 m14 486055 2 2231.0000 p53 p68 562 N p53->p65->p68
2478.0000 m140 734536 3 74.0000 p33 p67 598 N p33->p37->p65->p67
2481.0000 m103 270421 4 716.0000 p38 p30 588 N p38->p62->p37->p33->p30
2486.0000 m144 360111 2 14.0000 p33 p66 599 N p33->p34->p66
2508.0000 m146 413801 1 1.0000 p22 p54 599 N p22->p54
2511.0000 m112 697511 2 593.0000 p53 p55 590 N p53->p65->p55
2528.0000 m141 622267 4 105.0000 p29 p15 598 N p29->p9->p52->p8->p15
2540.0000 m66 497763 8 1397.0000 p49 p25 576 N p49->p48->v5130->p8->p15->p13->p86->p27->p25
2569.0000 m149 363840 1 12.0000 p65 p55 599 N p65->p55
2661.0000 m102 565435 8 911.0000 p26 p66 584 N p26->p27->p86->p13->p14->p8->v4122->p22->p66
2708.0000 m151 705616 3 117.0000 p42 p12 598 N p42->p87->p9->p12
2730.0000 m159 606517 1 5.0000 p40 p51 599 N p40->p51
2771.0000 m107 331227 7 938.0000 p27 p65 584 N p27->p86->p1->v5133->p32->p33->p34->p65
2834.0000 m154 679912 6 194.0000 p50 p2 596 N p50->p4->p21->v5128->p11->p86->p2
2856.0000 m100 477518 7 1138.0000 p43 p21 581 N p43->v5133->v5130->v5128->p11->p10->p18->p21
2925.0000 m45 704026 6 2146.0000 p41 p60 564 N p41->v3112->v4120->v5132->p55->p58->p60
2926.0000 m170 505522 2 24.0000 p55 p46 599 N p55->p58->p46
2926.0000 m113 718126 4 989.0000 p41 p8 583 N p41->v5129->p9->p52->p8
2927.0000 m120 358981 4 866.0000 p33 p60 585 N p33->v5132->p55->p58->p60
3006.0000 m61 287472 11 1949.0000 p41 p23 567 N p41->v3112->v4120->v5129->p32->p30->p31->p9->p16->p7->p14->p23
3023.0000 m128 502481 5 828.0000 p41 p28 586 N p41->v5129->p9->p87->p43->p28
3028.0000 m169 541129 4 142.0000 p42 p8 597 N p42->p87->p9->p12->p8
3043.0000 m171 419793 5 126.0000 p46 p39 597 N p46->p58->p56->p78->p77->p39
3049.0000 m178 310027 1 18.0000 p54 p65 599 N p54->p65
3050.0000 m139 380486 10 665.0000 p25 p67 588 N p25->p27->p86->p13->p15->p23->v3109->v3116->v5130->p54->p67
3058.0000 m150 369722 7 483.0000 p37 p28 591 N p37->p33->p30->v5129->p9->p87->p43->p28
3068.0000 m175 467692 6 84.0000 p59 p63 598 N p59->p58->p56->p78->p77->p39->p63
3082.0000 m181 397478 1 2.0000 p62 p66 599 N p62->p66
3141.0000 m116 735626 12 1152.0000 p71 p14 580 N p71->p70->p38->p62->p53->p33->p32->v5133->v2102->p9->p12->p6->p14
3171.0000 m148 350709 2 633.0000 p29 p32 589 N p29->v5129->p32
3197.0000 m179 727167 9 147.0000 p46 p70 597 N p46->p59->p58->p56->p78->p77->p76->p74->p38->p70
3261.0000 m104 681796 3 1478.0000 p41 p38 575 N p41->v5129->p70->p38
3311.0000 m124 322340 16 1180.0000 p28 p49 580 N p28->p5->p40->p8->p15->p13->p86->p1->p27->p25->v5135->v4123->p56->p58->p59->p47->p49
3314.0000 m194 379935 2 6.0000 p66 p53 599 N p66->p65->p53
3319.0000 m185 657979 5 166.0000 p32 p43 597 N p32->p30->p31->p9->p87->p43
3324.0000 m195 381312 1 1.0000 p25 p24 599 N p25->p24
3372.0000 m108 269572 2 1524.0000 p63 p64 574 N p63->p65->p64
3400.0000 m193 267458 2 111.0000 p36 p64 598 N p36->p65->p64
3400.0000 m165 308182 5 583.0000 p48 p44 590 N p48->p47->p59->v5136->v2101->p44
3460.0000 m203 684842 1 2.0000 p54 p55 599 N p54->p55
3465.0000 m182 441317 5 368.0000 p42 p53 593 N p42->p87->p9->p31->p33->p53
3474.0000 m166 485850 2 639.0000 p53 p69 589 N p53->p62->p69
3496.0000 m123 261789 9 1384.0000 p71 p50 576 N p71->p70->p38->p39->p77->p78->v5136->v2101->p44->p50
3497.0000 m145 506341 4 1008.0000 p55 p50 583 N p55->v5136->v2101->p44->p50
3534.0000 m40 559115 2 2846.0000 p34 p36 552 N p34->p65->p36
3538.0000 m160 402672 2 797.0000 p34 p22 586 N p34->p65->p22
3544.0000 m65 339499 4 2418.0000 p44 p58 559 N p44->v5128->v5130->p55->p58
3569.0000 m163 546819 4 782.0000 p63 p61 586 N p63->p66->p55->p58->p61
3570.0000 m96 473879 10 1921.0000 p53 p59 567 N p53->p33->p30->v5129->p9->p52->p73->v5130->p55->p58->p59
3576.0000 m105 703200 10 1774.0000 p53 p59 570 N p53->p33->p30->v5129->p9->p52->p73->v5130->p55->p58->p59
3610.0000 m168 700853 5 742.0000 p59 p64 587 N p59->p58->p56->p55->p54->p64
3611.0000 m162 521817 10 839.0000 p33 p10 586 N p33->p30->v5129->v5135->p52->p7->p14->p15->p13->p19->p10
3618.0000 m211 579940 2 18.0000 p33 p62 599 N p33->p53->p62
3622.0000 m28 660532 6 3142.0000 p44 p39 547 N p44->v5128->v5130->p56->p78->p77->p39
3633.0000 m136 485488 3 1297.0000 p49 p13 578 N p49->v5134->p15->p13
3634.0000 m213 681996 1 2.0000 p61 p59 599 N p61->p59
3649.0000 m192 623934 3 379.0000 p31 p71 593 N p31->v5137->p69->p71
3653.0000 m52 698991 8 2758.0000 p41 p19 554 N p41->v3112->v4120->v5132->p72->v5134->p15->p13->p19
3668.0000 m83 558417 14 2230.0000 p39 p19 562 N p39->p38->p62->p53->p33->v5133->v2102->p9->p12->p73->p72->v5134->p15->p13->p19
3691.0000 m216 620744 1 11.0000 p65 p22 599 N p65->p22
3705.0000 m135 467462 10 1384.0000 p53 p11 576 N p53->p33->v5133->v2102->p9->p12->p72->v5134->p15->p13->p11
3713.0000 m89 347595 12 2177.0000 p37 p2 563 N p37->p33->p30->v5129->v5135->v3114->p52->p72->v5134->p15->p13->p86->p2
3715.0000 m209 324064 7 149.0000 p42 p35 597 N p42->p87->p9->p31->p33->p53->p65->p35
3721.0000 m87 282521 6 2219.0000 p66 p12 563 N p66->p34->p53->p33->p31->p9->p12
3797.0000 m222 390058 4 13.0000 p29 p32 599 N p29->p9->p31->p33->p32
3807.0000 m207 344073 4 278.0000 p70 p55 595 N p70->p38->p35->p65->p55
3830.0000 m117 698745 5 1822.0000 p58 p8 569 N p58->p56->v4123->v5135->p16->p8
3843.0000 m142 667830 5 1405.0000 p61 p8 576 N p61->p58->p56->v5135->p16->p8
3847.0000 m161 562022 5 1090.0000 p28 p19 581 N p28->p51->p8->p15->p13->p19
3873.0000 m156 359782 2 1202.0000 p22 p53 579 N p22->p65->p53
3879.0000 m208 575146 7 332.0000 p71 p56 594 N p71->p70->p38->p75->p76->p82->p78->p56
3899.0000 m157 454169 10 1210.0000 p55 p17 579 N p55->p54->p66->p34->p53->p33->p31->p9->p12->p7->p17
3911.0000 m229 717617 1 2.0000 p44 p21 599 N p44->p21
3946.0000 m204 578428 4 471.0000 p47 p67 592 N p47->p48->v3117->v5134->p67
3974.0000 m60 358451 12 2936.0000 p53 p24 551 N p53->p33->v5133->v2102->p9->p12->p72->v5134->p15->p13->p86->p27->p24
3975.0000 m79 555465 5 2607.0000 p35 p29 556 N p35->v5137->p33->p31->p9->p29
3985.0000 m233 481358 1 7.0000 p68 p55 599 N p68->p55
3992.0000 m58 688605 8 2988.0000 p51 p67 550 N p51->p8->p12->p9->p31->v5137->p37->p65->p67
3993.0000 m147 649660 5 1470.0000 p58 p18 575 N p58->p59->v5136->v2101->p21->p18
4006.0000 m82 582609 7 2586.0000 p34 p23 556 N p34->p33->p31->p9->p12->p7->p14->p23
4032.0000 m35 718344 7 3425.0000 p34 p23 542 N p34->p33->p31->p9->p12->p7->p14->p23
4034.0000 m236 382165 1 1.0000 p27 p2 599 N p27->p2
4036.0000 m197 423133 2 679.0000 p37 p31 588 N p37->p33->p31
4099.0000 m133 593860 11 1816.0000 p55 p40 569 N p55->p54->p66->p35->v5137->p53->p33->p31->p9->p12->p8->p40
4104.0000 m137 300908 10 1752.0000 p55 p40 570 N p55->p54->p66->p35->v5137->p33->p31->p9->p12->p8->p40
4105.0000 m202 482546 5 663.0000 p57 p29 588 N p57->p56->v5135->p16->p9->p29
4118.0000 m200 622201 8 711.0000 p36 p40 588 N p36->p35->v5137->p33->p31->p9->p12->p6->p40
4133.0000 m143 372882 8 1677.0000 p36 p42 572 N p36->p35->v5137->p33->p31->p9->p29->p87->p42
4145.0000 m242 265070 2 5.0000 p30 p9 599 N p30->p31->p9
4266.0000 m223 505105 2 464.0000 p63 p70 592 N p63->p69->p70
4292.0000 m250 454860 1 10.0000 p68 p57 599 N p68->p57
4349.0000 m226 354199 3 493.0000 p58 p53 591 N p58->p68->p65->p53
4371.0000 m164 653676 10 1569.0000 p39 p16 573 N p39->p82->p78->p57->p58->p68->p54->p22->p64->p72->p16
4393.0000 m184 612344 7 1258.0000 p67 p31 579 N p67->v5135->p38->p70->v5137->p37->p33->p31
4397.0000 m257 323061 1 1.0000 p57 p68 599 N p57->p68
4403.0000 m99 368467 13 2700.0000 p53 p21 555 N p53->p33->p30->v5129->v5135->v3114->p52->p72->v5134->p15->p13->p19->p18->p21
4406.0000 m39 418364 9 3735.0000 p66 p1 537 N p66->p55->p58->p46->v2107->v5136->v3109->p19->p11->p1
4416.0000 m138 274841 6 2049.0000 p58 p15 565 N p58->p59->v5136->v3109->p19->p13->p15
4421.0000 m258 627532 3 9.0000 p42 p31 599 N p42->p87->p9->p31
4434.0000 m259 379899 3 5.0000 p42 p12 599 N p42->p87->p9->p12
4444.0000 m55 282087 2 3492.0000 p68 p62 541 N p68->p65->p62
4472.0000 m251 300018 2 174.0000 p37 p70 597 N p37->v5137->p70
4496.0000 m237 745565 7 444.0000 p60 p62 592 N p60->v5130->v5129->p78->p82->p39->p35->p62
4498.0000 m238 570577 3 429.0000 p30 p71 592 N p30->v5137->p70->p71
4513.0000 m264 664698 1 2.0000 p28 p51 599 N p28->p51
4552.0000 m218 336093 5 842.0000 p49 p29 585 N p49->p48->v3117->v5134->p87->p29
4554.0000 m191 316044 4 1303.0000 p41 p55 578 N p41->v5131->p22->p54->p55
4565.0000 m244 260459 5 388.0000 p71 p57 593 N p71->v5131->p22->p54->p55->p57
4573.0000 m199 448835 4 1185.0000 p41 p16 580 N p41->v5131->p22->p73->p16
4574.0000 m198 444459 4 1201.0000 p70 p16 579 N p70->v5131->p22->p73->p16
4583.0000 m206 426273 4 1072.0000 p45 p57 582 N p45->v5136->p61->p58->p57
4624.0000 m131 518446 7 2376.0000 p66 p28 560 N p66->p55->p58->p47->p49->v5134->p43->p28
4636.0000 m158 601428 10 1930.0000 p64 p49 567 N p64->v5135->p38->p74->p76->p77->v5129->p61->p59->p47->p49
4686.0000 m260 631332 4 238.0000 p57 p36 596 N p57->p83->p82->p85->p36
4686.0000 m27 741268 10 4225.0000 p40 p41 529 N p40->p8->p15->p13->p11->p10->p18->p21->v299->v5128->p41
4693.0000 m266 702002 2 150.0000 p35 p71 597 N p35->p69->p71
4713.0000 m152 599884 4 2107.0000 p44 p67 564 N p44->p4->v5136->p55->p67
4721.0000 m98 265082 7 3037.0000 p68 p71 549 N p68->p57->p78->p77->p76->p74->p69->p71
4735.0000 m234 358269 9 740.0000 p37 p59 587 N p37->v5132->p79->p75->p39->p82->p78->p57->p58->p59
4758.0000 m174 725198 4 1790.0000 p68 p23 570 N p68->p54->p64->v5131->p23
4762.0000 m172 482024 16 1829.0000 p51 p46 569 N p51->p8->p12->p9->p31->v5137->p37->v5132->p80->p79->p74->p76->p82->p78->p57->p58->p46
4764.0000 m278 616624 2 16.0000 p37 p36 599 N p37->p65->p36
4794.0000 m263 456943 7 298.0000 p56 p63 595 N p56->p57->p78->p82->p76->p75->p69->p63
4794.0000 m196 562131 6 1456.0000 p26 p12 575 N p26->p27->p86->p13->p17->p6->p12
4819.0000 m282 699552 1 3.0000 p69 p70 599 N p69->p70
4822.0000 m277 289468 4 92.0000 p35 p57 598 N p35->p39->p77->p78->p57
4829.0000 m232 307509 14 869.0000 p31 p49 585 N p31->p33->p53->v5132->p80->p0->p79->p74->p76->p82->p78->p56->p58->p47->p49
4844.0000 m167 567738 7 1991.0000 p28 p21 566 N p28->p51->p8->p15->p13->p19->p18->p21
4849.0000 m126 323985 12 2686.0000 p34 p49 555 N p34->p37->v5132->p80->p79->p74->p39->p82->p78->p57->p58->p47->p49
4885.0000 m231 547465 5 940.0000 p61 p35 584 N p61->p58->p56->p78->p85->p35
4895.0000 m186 435081 10 1725.0000 p44 p63 571 N p44->p4->v5136->p56->p78->p83->p82->p76->p74->p38->p63
4926.0000 m241 479082 7 802.0000 p26 p44 586 N p26->p27->p86->p13->p19->v3109->p20->p44
4936.0000 m219 394196 12 1207.0000 p45 p62 579 N p45->v5136->v3108->v5130->p57->p83->p78->p77->p82->p76->p74->p38->p62
5007.0000 m270 704292 3 396.0000 p32 p62 593 N p32->p33->p37->p62
5045.0000 m240 746465 7 940.0000 p43 p22 584 N p43->p87->v5134->v4122->p12->p16->p73->p22
5055.0000 m54 688783 10 4122.0000 p63 p21 531 N p63->v5129->p82->p77->p78->p57->v5130->v4123->v4124->p44->p21
5057.0000 m214 578122 6 1409.0000 p56 p3 576 N p56->p57->v5130->v4123->v4124->p44->p3
5059.0000 m23 533596 9 4664.0000 p35 p21 522 N p35->p66->p55->p57->v5130->v3108->v4123->v4124->p44->p21
5132.0000 m275 748119 3 435.0000 p61 p15 592 N p61->v5129->p23->p15
5133.0000 m205 383128 5 1641.0000 p44 p14 572 N p44->p4->v5136->v5129->p23->p14
5134.0000 m227 466648 7 1260.0000 p50 p17 579 N p50->p3->p21->v2101->v5136->v5129->p23->p17
5189.0000 m177 681092 12 2174.0000 p49 p11 563 N p49->p47->p59->p46->v2107->v5136->p84->p45->p3->p20->p18->p10->p11
5206.0000 m302 258762 1 45.0000 p64 p65 599 N p64->p65
5209.0000 m304 376719 2 16.0000 p55 p60 599 N p55->p58->p60
5244.0000 m284 447364 6 394.0000 p35 p61 593 N p35->v5136->p77->p78->p56->p58->p61
5263.0000 m308 672188 1 3.0000 p65 p64 599 N p65->p64
5317.0000 m212 400687 6 1700.0000 p27 p28 571 N p27->p86->p13->p17->v5134->p5->p28
5332.0000 m190 456419 10 2097.0000 p50 p43 565 N p50->p4->v5136->v3109->p19->p13->p17->v5134->p5->p28->p43
5382.0000 m273 600734 15 718.0000 p71 p16 588 N p71->p70->v5135->v192->p79->p75->p74->p76->p82->p83->p56->p68->p67->p64->p73->p16
5419.0000 m249 574790 2 1152.0000 p23 p6 580 N p23->p17->p6
5422.0000 m317 632570 2 10.0000 p64 p34 599 N p64->p66->p34
5510.0000 m51 494217 11 4634.0000 p34 p45 522 N p34->p33->p31->p9->p12->v2103->v193->p22->p67->p55->v5130->p45
5615.0000 m189 543736 9 2396.0000 p44 p9 560 N p44->p4->v5136->v5129->p23->p15->p17->p6->p12->p9
5630.0000 m221 534239 5 1864.0000 p40 p18 568 N p40->v4121->v4126->p11->p10->p18
5633.0000 m322 384433 1 131.0000 p62 p63 597 N p62->p63
5638.0000 m201 626829 11 2213.0000 p33 p21 563 N p33->p31->p9->p12->v2103->v193->p22->p54->p55->v5130->p4->p21
5650.0000 m97 559528 14 3982.0000 p36 p24 533 N p36->p66->p34->p53->p33->p31->p9->p12->p7->p40->v4121->v4126->p86->p27->p24
5664.0000 m294 527489 9 644.0000 p52 p46 589 N p52->v4122->v195->p64->p54->p22->p67->p68->p58->p46
5671.0000 m224 701246 8 1850.0000 p42 p24 569 N p42->p87->p9->p16->p7->p40->v4121->p27->p24
5681.0000 m255 487242 5 1319.0000 p43 p2 578 N p43->p28->v5134->p11->p86->p2
5685.0000 m256 743800 2 1307.0000 p32 p42 578 N p32->v5128->p42
5698.0000 m333 702612 2 8.0000 p61 p47 599 N p61->p59->p47
5713.0000 m331 355253 1 59.0000 p27 p1 599 N p27->p1
5732.0000 m243 362737 11 1574.0000 p39 p8 573 N p39->p76->p77->v5129->v5130->v5131->v298->v4119->v2102->p23->p15->p8
5738.0000 m265 693932 9 1212.0000 p45 p6 579 N p45->p3->p20->v299->v2103->v2102->v4119->p23->p17->p6
5772.0000 m338 472127 1 1.0000 p36 p39 599 N p36->p39
5786.0000 m330 713720 2 149.0000 p55 p64 597 N p55->p66->p64
5789.0000 m298 694538 5 697.0000 p56 p9 588 N p56->p68->p67->v5131->p29->p9
5811.0000 m217 262976 11 2116.0000 p25 p66 564 N p25->p27->p86->p13->p19->v3109->v4125->p48->v5129->p56->p68->p66
5880.0000 m344 269785 1 1.0000 p65 p35 599 N p65->p35
5904.0000 m306 564341 5 677.0000 p55 p38 588 N p55->p57->p78->p82->p85->p38
5911.0000 m254 345619 10 1566.0000 p34 p58 573 N p34->p33->v5137->p70->v5135->p35->v5136->p77->p78->p57->p58
5911.0000 m247 314231 12 1679.0000 p52 p49 572 N p52->p16->v4122->v195->p64->p22->p67->v5129->v5130->p61->p59->p47->p49
5983.0000 m350 455375 1 1.0000 p48 p49 599 N p48->p49
6026.0000 m291 466867 8 1061.0000 p34 p47 582 N p34->p62->p35->v5136->v3108->p78->p57->p58->p47
6066.0000 m351 543102 3 67.0000 p39 p57 598 N p39->p82->p83->p57
6080.0000 m248 483238 11 1829.0000 p34 p13 569 N p34->p33->p32->v5128->p42->v5133->p28->p5->p40->p6->p14->p13
6095.0000 m356 560182 3 12.0000 p37 p67 599 N p37->p34->p66->p67
6137.0000 m359 627614 1 3.0000 p33 p53 599 N p33->p53
6144.0000 m245 501791 5 1949.0000 p61 p33 567 N p61->v5129->v195->v4122->p31->p33
6145.0000 m253 453034 5 1815.0000 p55 p9 569 N p55->p67->p64->v5131->p29->p9
6147.0000 m272 568210 5 1502.0000 p61 p30 574 N p61->v5129->v195->v4122->p31->p30
6198.0000 m183 285984 3 3082.0000 p69 p34 548 N p69->p38->p62->p34
6221.0000 m318 347442 4 790.0000 p67 p32 586 N p67->p68->p58->v5129->p32
6255.0000 m336 465236 3 517.0000 p63 p30 591 N p63->v5129->p32->p30
6257.0000 m366 488907 1 1.0000 p70 p69 599 N p70->p69
6261.0000 m365 365589 3 24.0000 p67 p35 599 N p67->p64->p66->p35
6315.0000 m355 440459 4 247.0000 p30 p70 595 N p30->p33->p34->v5135->p70
6342.0000 m371 491306 1 1.0000 p54 p67 599 N p54->p67
6369.0000 m239 540515 8 2282.0000 p40 p49 561 N p40->p7->p14->p23->v2103->v299->v2101->p48->p49
6378.0000 m225 358557 2 2540.0000 p65 p58 557 N p65->p55->p58
6440.0000 m300 702972 5 1312.0000 p52 p10 578 N p52->p7->p14->p13->p11->p10
6442.0000 m292 694249 4 1458.0000 p36 p44 575 N p36->p38->v5132->p20->p44
6443.0000 m296 373569 3 1386.0000 p71 p44 576 N p71->v5132->p20->p44
6449.0000 m374 603846 4 58.0000 p40 p22 599 N p40->p7->p52->p72->p22
6452.0000 m262 747835 4 1971.0000 p70 p18 567 N p70->v5135->v5132->p20->p18
6477.0000 m173 496401 13 3525.0000 p58 p2 541 N p58->p46->v2107->v5136->p84->p45->p3->v299->v2103->v2102->p23->p13->p86->p2
6482.0000 m180 565165 11 3417.0000 p34 p10 543 N p34->p33->p31->p9->p12->v2103->p17->v2102->p23->p13->p11->p10
6483.0000 m230 425552 11 2557.0000 p61 p10 557 N p61->p60->v5129->p23->p17->p6->p14->v190->v2106->p13->p11->p10
