# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
37.0000 m1 512000 11 18.0000 p70 p2 599 N p70->p38->p63->p66->p22->p73->p12->p6->p14->p13->p86->p2
55.0000 m2 512000 10 19.0000 p57 p27 599 N p57->p55->p54->p64->p73->p52->p8->p15->p13->p86->p27
84.0000 m4 512000 7 13.0000 p63 p43 599 N p63->p66->p22->p73->p16->p7->p51->p43
118.0000 m6 512000 7 12.0000 p29 p27 599 N p29->p9->p52->p8->p15->p13->p86->p27
142.0000 m7 512000 11 20.0000 p67 p50 599 N p67->p22->p72->p16->p7->p14->p13->p19->p18->p21->p3->p50
155.0000 m8 512000 10 17.0000 p69 p13 599 N p69->p38->p63->p65->p54->p64->p72->p52->p8->p14->p13
157.0000 m9 512000 2 2.0000 p37 p68 599 N p37->p65->p68
288.0000 m16 512000 8 16.0000 p68 p33 599 N p68->p55->p56->p78->p85->p63->p62->p37->p33
296.0000 m17 512000 2 5.0000 p43 p40 599 N p43->p51->p40
315.0000 m18 512000 5 7.0000 p70 p56 599 N p70->p69->p85->p82->p83->p56
341.0000 m20 512000 1 1.0000 p66 p35 599 N p66->p35
395.0000 m5 512000 2 305.0000 p24 p5 594 N p24->v5135->p5
402.0000 m23 512000 7 14.0000 p63 p29 599 N p63->p35->p62->p37->p33->p31->p9->p29
416.0000 m3 512000 9 362.0000 p27 p42 593 N p27->p2->v5135->p5->p40->p8->p52->p9->p87->p42
424.0000 m25 512000 1 1.0000 p27 p26 599 N p27->p26
472.0000 m27 512000 7 17.0000 p35 p43 599 N p35->p62->p37->p33->p31->p9->p87->p43
543.0000 m32 512000 4 8.0000 p31 p51 599 N p31->p9->p52->p8->p51
606.0000 m11 512000 6 418.0000 p52 p24 593 N p52->p8->p40->p5->v5135->p25->p24
747.0000 m13 512000 9 523.0000 p55 p44 591 N p55->p58->p46->p60->p47->p49->p48->v4124->p21->p44
760.0000 m29 512000 8 274.0000 p57 p33 595 N p57->p83->p82->p85->p38->p35->p62->p37->p33
765.0000 m40 512000 10 87.0000 p57 p9 598 N p57->p83->p82->p85->p38->p35->p62->p37->p33->p31->p9
768.0000 m28 512000 8 297.0000 p30 p44 595 N p30->p31->p9->p52->p73->v5137->v4124->p21->p44
774.0000 m45 512000 5 10.0000 p29 p65 599 N p29->p9->p16->p72->p64->p65
786.0000 m46 512000 3 3.0000 p56 p66 599 N p56->p57->p68->p66
822.0000 m48 512000 4 8.0000 p38 p37 599 N p38->p74->p69->p62->p37
857.0000 m35 512000 2 269.0000 p40 p14 595 N p40->p6->p14
933.0000 m55 512000 1 1.0000 p45 p44 599 N p45->p44
951.0000 m56 512000 2 3.0000 p48 p60 599 N p48->p47->p60
966.0000 m57 512000 2 3.0000 p37 p36 599 N p37->p65->p36
983.0000 m58 512000 2 3.0000 p71 p38 599 N p71->p69->p38
1085.0000 m30 512000 5 584.0000 p27 p51 590 N p27->v5135->p13->p14->p8->p51
1116.0000 m65 512000 8 11.0000 p70 p61 599 N p70->p38->p74->p76->p82->p83->p57->p58->p61
1175.0000 m22 512000 4 805.0000 p49 p21 586 N p49->p47->v5128->p20->p21
1257.0000 m43 512000 9 526.0000 p36 p13 591 N p36->p39->p82->p83->p57->p58->p47->v5128->v5135->p13
1270.0000 m49 512000 6 440.0000 p57 p11 592 N p57->p58->p59->p47->v5128->v5135->p11
1352.0000 m33 512000 9 798.0000 p58 p51 586 N p58->p46->p60->p47->v5128->v5135->v2103->p14->p6->p51
1363.0000 m76 512000 4 70.0000 p27 p17 598 N p27->p1->p11->p13->p17
1368.0000 m31 512000 7 848.0000 p68 p1 585 N p68->p58->p59->p47->v5128->v5135->p86->p1
1387.0000 m47 512000 1 588.0000 p66 p22 590 N p66->p22
1427.0000 m39 512000 12 767.0000 p69 p10 587 N p69->p74->p76->p77->p83->p57->p58->p59->p47->v5128->p21->p18->p10
1473.0000 m73 512000 3 231.0000 p68 p62 596 N p68->p67->p66->p62
1474.0000 m74 512000 6 215.0000 p59 p35 596 N p59->p58->p57->p83->p77->p39->p35
1479.0000 m70 512000 5 289.0000 p61 p22 595 N p61->p58->p57->p68->p66->p22
