# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
2741.0000 m141 622267 3 318.0000 p29 p15 594 N p29->v5179->p17->p15
2742.0000 m78 605056 3 1390.0000 p69 p67 576 N p69->p63->p66->p67
2748.0000 m160 402672 2 7.0000 p34 p22 599 N p34->p66->p22
2751.0000 m151 705616 3 160.0000 p42 p12 597 N p42->p87->p9->p12
2772.0000 m70 644630 6 1558.0000 p29 p67 574 N p29->p9->p31->p33->p34->p66->p67
2790.0000 m148 350709 4 252.0000 p29 p32 595 N p29->p9->p31->p33->p32
2813.0000 m100 477518 9 1095.0000 p43 p21 581 N p43->p51->p6->p17->p23->v1100->v5172->v4151->p20->p21
2822.0000 m125 709395 9 674.0000 p40 p4 588 N p40->p6->p17->p23->v1100->v5172->v4151->p20->p44->p4
2839.0000 m62 346082 15 1763.0000 p27 p54 570 N p27->p26->v3147->v4158->v5170->v2113->p5->p28->p43->p87->p9->p31->p33->p34->p66->p54
2843.0000 m166 485850 2 8.0000 p53 p69 599 N p53->p62->p69
2845.0000 m142 667830 6 407.0000 p61 p8 593 N p61->p46->p60->v5186->p72->p12->p8
2859.0000 m107 331227 12 1026.0000 p27 p65 582 N p27->p25->v5170->v2113->p5->p28->p43->p87->p9->p31->p33->p53->p65
2864.0000 m76 524456 11 1543.0000 p27 p65 574 N p27->p25->v5170->p5->p28->p43->p87->p9->p31->p33->p34->p65
2871.0000 m53 291958 13 1957.0000 p25 p54 567 N p25->v5170->v2113->p5->p28->p43->p42->p87->p9->p31->p33->p53->p65->p54
2884.0000 m109 592769 6 1021.0000 p26 p20 582 N p26->p27->p86->p13->p23->v5172->p20
2906.0000 m28 660532 10 2426.0000 p44 p39 559 N p44->v5183->v5182->p46->p60->v2124->v5175->p57->p83->p82->p39
2922.0000 m150 369722 7 347.0000 p37 p28 594 N p37->p53->p33->p31->p9->p87->p43->p28
2924.0000 m131 518446 7 676.0000 p66 p28 588 N p66->p64->p72->p16->p9->p87->p43->p28
2928.0000 m27 741268 8 2467.0000 p40 p41 558 N p40->p6->p12->p16->p52->v5185->v4159->v2120->p41
2943.0000 m154 679912 8 303.0000 p50 p2 594 N p50->p44->p20->v4151->v5182->p23->p13->p86->p2
2951.0000 m169 541129 5 65.0000 p42 p8 598 N p42->p87->p29->p9->p16->p8
2958.0000 m124 322340 4 827.0000 p28 p49 586 N p28->p51->p8->v5181->p49
2959.0000 m102 565435 12 1209.0000 p26 p66 579 N p26->p25->v5170->v2113->p5->p28->p43->p87->p9->p31->p33->p34->p66
3039.0000 m178 310027 1 8.0000 p54 p65 599 N p54->p65
3053.0000 m136 485488 5 717.0000 p49 p13 588 N p49->v5186->v2121->p7->p17->p13
3081.0000 m181 397478 1 1.0000 p62 p66 599 N p62->p66
3086.0000 m176 598849 4 86.0000 p69 p30 598 N p69->p62->p53->p33->p30
3095.0000 m123 261789 6 983.0000 p71 p50 583 N p71->p70->v5179->v1100->p20->p44->p50
3096.0000 m145 506341 6 607.0000 p55 p50 589 N p55->p67->v5181->v1100->p20->p44->p50
3098.0000 m152 599884 9 492.0000 p44 p67 591 N p44->p20->v4151->v5172->v1100->v5181->p59->p58->p68->p67
3114.0000 m182 441317 6 17.0000 p42 p53 599 N p42->p43->p87->p9->p31->p33->p53
3126.0000 m139 380486 16 741.0000 p25 p67 587 N p25->p27->v5187->v3128->p40->p5->p28->v3139->v5169->p43->p87->p9->p31->p33->p53->p65->p67
3148.0000 m183 285984 2 32.0000 p69 p34 599 N p69->p62->p34
3157.0000 m143 372882 7 701.0000 p36 p42 588 N p36->p62->p53->p33->p31->p9->p87->p42
3176.0000 m159 606517 1 451.0000 p40 p51 592 N p40->p51
3177.0000 m98 265082 8 1493.0000 p68 p71 575 N p68->p54->p67->p22->v5178->v5171->p38->p70->p71
3179.0000 m134 354147 5 877.0000 p23 p65 585 N p23->p17->v193->p73->p64->p65
3180.0000 m93 598159 14 1579.0000 p27 p50 573 N p27->p25->v5170->v2113->p5->p28->p43->p87->v5179->v1100->v3144->v2119->p20->p3->p50
3186.0000 m155 299710 7 531.0000 p69 p43 591 N p69->p62->p53->p33->p31->p9->p87->p43
3190.0000 m95 668355 6 1556.0000 p23 p35 574 N p23->p17->v193->p73->p64->p66->p35
3216.0000 m171 419793 5 299.0000 p46 p39 595 N p46->p58->p56->p78->p85->p39
3245.0000 m158 601428 7 539.0000 p64 p49 591 N p64->p67->v5178->p56->p58->p59->p47->p49
3267.0000 m161 562022 7 510.0000 p28 p19 591 N p28->p5->v3147->v5187->p17->p15->p13->p19
3276.0000 m165 308182 3 459.0000 p48 p44 592 N p48->p49->v5172->p44
3295.0000 m193 267458 2 6.0000 p36 p64 599 N p36->p66->p64
3296.0000 m104 681796 8 1513.0000 p41 p38 574 N p41->v3133->v2114->v3131->v4150->v5174->p71->p70->p38
3301.0000 m163 546819 6 514.0000 p63 p61 591 N p63->p39->p82->p83->p56->p58->p61
3324.0000 m195 381312 1 1.0000 p25 p24 599 N p25->p24
3389.0000 m110 726193 22 1508.0000 p24 p48 574 N p24->p25->v5170->v2113->p5->p28->p43->p87->p9->p31->p33->p53->p62->p38->p74->p76->p82->p78->p83->p56->p58->p47->p48
3442.0000 m147 649660 3 919.0000 p58 p18 584 N p58->v5172->p20->p18
3462.0000 m175 467692 8 478.0000 p59 p63 592 N p59->p58->p56->p83->p77->p76->p74->p39->p63
3462.0000 m168 700853 3 594.0000 p59 p64 590 N p59->v5181->p22->p64
3462.0000 m203 684842 1 4.0000 p54 p55 599 N p54->p55
3541.0000 m179 727167 11 491.0000 p46 p70 591 N p46->p58->p56->p83->p77->p82->p76->p75->p79->p74->p38->p70
3567.0000 m177 681092 5 552.0000 p49 p11 590 N p49->v5172->p20->p18->p19->p11
3627.0000 m184 612344 5 492.0000 p67 p31 591 N p67->p22->p72->v5181->v5183->p31
3628.0000 m162 521817 9 856.0000 p33 p10 585 N p33->p31->p9->p87->p43->p28->v5186->p86->p11->p10
3634.0000 m213 681996 1 2.0000 p61 p59 599 N p61->p59
3644.0000 m211 579940 2 44.0000 p33 p62 599 N p33->p34->p62
3667.0000 m196 562131 7 329.0000 p26 p12 594 N p26->p25->v4158->v5173->p5->p40->p6->p12
3681.0000 m170 505522 2 779.0000 p55 p46 587 N p55->p58->p46
3682.0000 m216 620744 1 2.0000 p65 p22 599 N p65->p22
3693.0000 m135 467462 12 1372.0000 p53 p11 577 N p53->p34->p33->p31->v2112->v5181->v5183->p52->p16->p7->p17->p13->p11
3700.0000 m210 662805 9 119.0000 p69 p64 598 N p69->p74->p76->p82->p77->p78->p57->p55->p67->p64
3740.0000 m113 718126 9 1803.0000 p41 p8 569 N p41->v3133->v5168->p29->p87->p43->p28->p5->p40->p8
3748.0000 m208 575146 4 201.0000 p71 p56 596 N p71->p69->p85->p78->p56
3788.0000 m185 657979 12 635.0000 p32 p43 589 N p32->p33->p53->v4160->v2112->p72->p16->p7->p6->p40->p5->p28->p43
3802.0000 m164 653676 10 1000.0000 p39 p16 583 N p39->p82->p83->p56->p58->p68->p54->v4165->p22->p72->p16
3804.0000 m157 454169 6 1115.0000 p55 p17 581 N p55->p54->p22->p73->p52->p7->p17
3815.0000 m173 496401 4 863.0000 p58 p2 585 N p58->v5172->v199->p86->p2
3822.0000 m222 390058 4 38.0000 p29 p32 599 N p29->p9->p31->p33->p32
3825.0000 m138 274841 11 1458.0000 p58 p15 575 N p58->p46->v5181->v2119->v3144->v195->v5183->v3136->p16->p7->p14->p15
3859.0000 m128 502481 8 1664.0000 p41 p28 572 N p41->v2120->v2114->v5168->v5183->p29->p87->p43->p28
3893.0000 m205 383128 4 401.0000 p44 p14 593 N p44->p20->v5179->p23->p14
3908.0000 m207 344073 7 379.0000 p70 p55 593 N p70->p38->p74->p76->p77->p83->p57->p55
3911.0000 m201 626829 8 486.0000 p33 p21 591 N p33->p31->p9->p16->p7->p14->v5179->v3144->p21
3913.0000 m167 567738 8 1060.0000 p28 p21 582 N p28->p5->p40->p6->p17->p15->v5179->v3144->p21
3933.0000 m197 423133 2 576.0000 p37 p31 590 N p37->p33->p31
3938.0000 m198 444459 6 565.0000 p70 p16 590 N p70->v191->p34->p33->p31->p9->p16
3968.0000 m229 717617 1 59.0000 p44 p21 599 N p44->p21
3994.0000 m233 481358 1 16.0000 p68 p55 599 N p68->p55
4004.0000 m212 400687 6 387.0000 p27 p28 593 N p27->p2->p86->v5172->v5186->p5->p28
4007.0000 m190 456419 7 772.0000 p50 p43 587 N p50->p4->p21->v5172->v5186->p5->p28->p43
4017.0000 m172 482024 8 1084.0000 p51 p46 581 N p51->p6->p17->v5181->p64->p54->p68->p58->p46
4034.0000 m236 382165 1 1.0000 p27 p2 599 N p27->p2
4042.0000 m191 316044 6 791.0000 p41 p55 586 N p41->v2114->v5168->v5180->p37->p65->p55
4056.0000 m192 623934 5 786.0000 p31 p71 586 N p31->p33->p34->v4161->p70->p71
4064.0000 m209 324064 7 498.0000 p42 p35 591 N p42->p87->p29->v5168->v5180->p37->p62->p35
4111.0000 m221 534239 6 345.0000 p40 p18 594 N p40->p5->v5173->v199->p11->p19->p18
4147.0000 m242 265070 2 7.0000 p30 p9 599 N p30->p31->p9
4151.0000 m202 482546 10 709.0000 p57 p29 588 N p57->p83->p82->p78->v5171->v5175->v4167->v5180->p31->p9->p29
4151.0000 m174 725198 6 1183.0000 p68 p23 580 N p68->p58->p59->v5182->v5177->p13->p23
4152.0000 m227 466648 5 278.0000 p50 p17 595 N p50->p44->p20->v5177->p13->p17
4220.0000 m244 260459 7 43.0000 p71 p57 599 N p71->p70->p38->p74->p76->p82->p83->p57
4282.0000 m238 570577 4 213.0000 p30 p71 596 N p30->p32->v5168->p70->p71
4283.0000 m250 454860 1 1.0000 p68 p57 599 N p68->p57
4304.0000 m215 597282 7 639.0000 p58 p26 589 N p58->v5182->v5177->v199->p11->p86->p27->p26
4316.0000 m189 543736 5 1097.0000 p44 p9 581 N p44->v5177->p6->p7->p16->p9
4371.0000 m180 565165 15 1306.0000 p34 p10 578 N p34->p33->p31->v4167->v5183->v5187->p43->p28->p5->p40->p7->p14->v1101->v5171->p11->p10
4378.0000 m214 578122 7 730.0000 p56 p3 587 N p56->p58->p60->p46->v5184->p84->p45->p3
4397.0000 m257 323061 1 1.0000 p57 p68 599 N p57->p68
4442.0000 m218 336093 5 732.0000 p49 p29 587 N p49->p48->v5182->v5177->p87->p29
4458.0000 m260 631332 3 10.0000 p57 p36 599 N p57->p55->p66->p36
4461.0000 m259 379899 6 32.0000 p42 p12 599 N p42->p43->p28->p5->p40->p6->p12
4510.0000 m224 701246 7 689.0000 p42 p24 588 N p42->p87->v5183->v3139->v3128->v2126->p2->p24
4512.0000 m263 456943 3 16.0000 p56 p63 599 N p56->p68->p65->p63
4513.0000 m264 664698 1 2.0000 p28 p51 599 N p28->p51
4584.0000 m187 463331 6 1399.0000 p41 p24 576 N p41->v2114->v5168->v5183->v3139->p27->p24
4592.0000 m223 505105 2 790.0000 p63 p70 586 N p63->p69->p70
4606.0000 m240 746465 5 501.0000 p43 p22 591 N p43->p51->p8->p12->p72->p22
4613.0000 m200 622201 9 1206.0000 p36 p40 579 N p36->p85->p78->p57->v188->v5171->v2113->v5183->p6->p40
4639.0000 m206 426273 5 1128.0000 p45 p57 581 N p45->v5177->v2119->v5181->p58->p57
4651.0000 m226 354199 4 795.0000 p58 p53 586 N p58->p55->p54->p65->p53
4662.0000 m255 487242 8 300.0000 p43 p2 595 N p43->p28->p5->p40->v5183->v1101->p11->p86->p2
4674.0000 m204 578428 4 1199.0000 p47 p67 580 N p47->p58->p57->p55->p67
4676.0000 m232 307509 14 716.0000 p31 p49 588 N p31->v5168->p70->p38->p75->p76->p82->p83->p57->p68->p54->p55->p58->p47->p49
4728.0000 m237 745565 10 676.0000 p60 p62 588 N p60->p58->p57->p83->p56->p78->p82->p76->p75->p69->p62
4729.0000 m231 547465 6 784.0000 p61 p35 586 N p61->p58->p57->p83->p78->p85->p35
4735.0000 m241 479082 8 611.0000 p26 p44 589 N p26->p2->p86->p11->v5171->v3140->v5173->p20->p44
4738.0000 m186 435081 10 1568.0000 p44 p63 573 N p44->p45->v5177->v2119->v5181->p58->p57->p56->p78->p85->p63
4743.0000 m258 627532 3 331.0000 p42 p31 594 N p42->p87->p9->p31
4754.0000 m278 616624 2 6.0000 p37 p36 599 N p37->p62->p36
4755.0000 m251 300018 6 457.0000 p37 p70 592 N p37->p34->v5168->p36->p63->p69->p70
4781.0000 m199 448835 8 1393.0000 p41 p16 576 N p41->v196->v189->v4162->v5169->p30->p31->p9->p16
4792.0000 m270 704292 3 181.0000 p32 p62 596 N p32->p33->p34->p62
4799.0000 m219 394196 11 1070.0000 p45 p62 582 N p45->v5177->v2119->v5181->p58->p57->p83->p82->p76->p74->p38->p62
4825.0000 m254 345619 4 480.0000 p34 p58 592 N p34->p53->v5168->p56->p58
4835.0000 m217 262976 15 1140.0000 p25 p66 581 N p25->p27->p86->v5172->v5186->p5->p28->p43->p87->p29->v4152->v5169->p30->p33->p34->p66
4846.0000 m188 347951 15 1644.0000 p27 p69 572 N p27->v5186->v3139->v5173->p5->p28->p43->p87->p29->v4152->v5169->p30->p33->p34->p62->p69
4895.0000 m253 453034 9 565.0000 p55 p9 590 N p55->p68->p54->v4154->v4167->p34->p37->p33->p31->p9
4916.0000 m282 699552 1 100.0000 p69 p70 598 N p69->p70
4990.0000 m230 425552 6 1064.0000 p61 p10 582 N p61->p60->v5184->p44->p20->p18->p10
4999.0000 m234 358269 10 1004.0000 p37 p59 583 N p37->p53->v5168->p83->p77->p76->p82->p78->p56->p58->p59
5014.0000 m239 540515 6 927.0000 p40 p49 584 N p40->p7->p14->p15->v5171->p48->p49
5014.0000 m262 747835 10 533.0000 p70 p18 591 N p70->p38->p74->p76->p82->p83->p57->v5174->p44->p20->p18
5067.0000 m225 358557 2 1229.0000 p65 p58 579 N p65->p68->p58
5071.0000 m265 693932 8 545.0000 p45 p6 590 N p45->p3->p20->v3140->v5179->p19->p13->p17->p6
5099.0000 m243 362737 15 941.0000 p39 p8 584 N p39->p82->p83->v5174->v5181->v3137->v5171->v3140->p20->p21->v4153->v5179->p19->p13->p15->p8
5107.0000 m220 465680 7 1359.0000 p23 p61 577 N p23->p15->v5171->v5174->v2119->p47->p59->p61
5116.0000 m285 429189 7 251.0000 p40 p50 595 N p40->p6->p17->p13->v5179->p20->p3->p50
5121.0000 m235 465508 11 1107.0000 p47 p29 581 N p47->v3137->v5171->v3140->v5179->p19->p13->p17->p6->p12->p9->p29
5124.0000 m288 637888 9 209.0000 p45 p40 596 N p45->p3->p20->v3140->v5179->p19->p13->p15->p8->p40
5162.0000 m302 258762 1 1.0000 p64 p65 599 N p64->p65
5182.0000 m246 692870 15 968.0000 p71 p27 583 N p71->p70->p38->p74->p76->p77->p83->p57->v5174->p44->p20->p18->p19->p11->p86->p27
5201.0000 m275 748119 9 504.0000 p61 p15 591 N p61->p59->v5174->p44->p20->p18->p10->p19->p13->p15
5215.0000 m304 376719 2 22.0000 p55 p60 599 N p55->p58->p60
5219.0000 m153 654647 4 2596.0000 p65 p48 556 N p65->p55->p58->p47->p48
5272.0000 m291 466867 5 307.0000 p34 p47 594 N p34->p65->p68->p56->p58->p47
5293.0000 m306 564341 5 66.0000 p55 p38 598 N p55->p57->p56->p78->p85->p38
5299.0000 m308 672188 1 39.0000 p65 p64 599 N p65->p64
5335.0000 m268 343358 6 759.0000 p41 p62 587 N p41->v4148->v5175->p30->p33->p53->p62
5353.0000 m245 501791 11 1158.0000 p61 p33 580 N p61->p58->p56->p83->v5168->v1107->v5176->p63->v5178->v3143->p34->p33
5378.0000 m273 600734 11 714.0000 p71 p16 588 N p71->p69->p39->p82->p83->p78->p56->p68->p67->p64->p73->p16
5396.0000 m294 527489 8 376.0000 p52 p46 593 N p52->p12->v5187->p64->p67->p68->p55->p58->p46
5416.0000 m194 379935 2 2108.0000 p66 p53 564 N p66->p62->p53
5441.0000 m289 282773 8 509.0000 p42 p59 591 N p42->p87->p29->v5187->p64->p67->p55->p58->p59
5446.0000 m317 632570 2 34.0000 p64 p34 599 N p64->p65->p34
5505.0000 m322 384433 1 3.0000 p62 p63 599 N p62->p63
