# time  created  delivered  delivered/created
19.0000 1 0 0.0000
34.0000 2 0 0.0000
50.0000 2 1 0.5000
51.0000 3 1 0.3333
57.0000 3 2 0.6667
70.0000 4 2 0.5000
87.0000 5 2 0.4000
99.0000 5 3 0.6000
103.0000 6 3 0.5000
108.0000 6 4 0.6667
120.0000 7 4 0.5714
136.0000 8 4 0.5000
136.0000 8 5 0.6250
147.0000 8 6 0.7500
155.0000 9 6 0.6667
173.0000 10 6 0.6000
192.0000 11 6 0.5455
202.0000 11 7 0.6364
208.0000 12 7 0.5833
210.0000 12 8 0.6667
227.0000 13 8 0.6154
231.0000 13 9 0.6923
245.0000 14 9 0.6429
250.0000 14 10 0.7143
261.0000 15 10 0.6667
269.0000 15 11 0.7333
276.0000 16 11 0.6875
286.0000 16 12 0.7500
293.0000 17 12 0.7059
294.0000 17 13 0.7647
309.0000 18 13 0.7222
328.0000 19 13 0.6842
329.0000 19 14 0.7368
340.0000 19 15 0.7895
346.0000 20 15 0.7500
365.0000 21 15 0.7143
376.0000 21 16 0.7619
380.0000 22 16 0.7273
395.0000 23 16 0.6957
402.0000 23 17 0.7391
410.0000 24 17 0.7083
419.0000 24 18 0.7500
420.0000 24 19 0.7917
429.0000 25 19 0.7600
445.0000 26 19 0.7308
461.0000 27 19 0.7037
467.0000 27 20 0.7407
480.0000 28 20 0.7143
497.0000 29 20 0.6897
515.0000 30 20 0.6667
534.0000 31 20 0.6452
536.0000 31 21 0.6774
553.0000 32 21 0.6563
570.0000 33 21 0.6364
588.0000 34 21 0.6176
599.0000 34 22 0.6471
607.0000 35 22 0.6286
622.0000 36 22 0.6111
637.0000 36 23 0.6389
638.0000 37 23 0.6216
656.0000 38 23 0.6053
671.0000 39 23 0.5897
688.0000 40 23 0.5750
707.0000 41 23 0.5610
708.0000 41 24 0.5854
726.0000 42 24 0.5714
741.0000 43 24 0.5581
760.0000 44 24 0.5455
779.0000 45 24 0.5333
798.0000 46 24 0.5217
813.0000 47 24 0.5106
828.0000 48 24 0.5000
846.0000 49 24 0.4898
850.0000 49 25 0.5102
861.0000 50 25 0.5000
876.0000 51 25 0.4902
882.0000 51 26 0.5098
895.0000 52 26 0.5000
914.0000 53 26 0.4906
923.0000 53 27 0.5094
933.0000 54 27 0.5000
936.0000 54 28 0.5185
952.0000 55 28 0.5091
969.0000 56 28 0.5000
977.0000 56 29 0.5179
986.0000 57 29 0.5088
987.0000 57 30 0.5263
989.0000 57 31 0.5439
998.0000 57 32 0.5614
1004.0000 58 32 0.5517
1005.0000 58 33 0.5690
1022.0000 59 33 0.5593
1038.0000 60 33 0.5500
1057.0000 61 33 0.5410
1076.0000 62 33 0.5323
1095.0000 63 33 0.5238
1097.0000 63 34 0.5397
1098.0000 63 35 0.5556
1098.0000 63 36 0.5714
1100.0000 63 37 0.5873
1106.0000 63 38 0.6032
1110.0000 63 39 0.6190
1111.0000 64 39 0.6094
1115.0000 64 40 0.6250
1126.0000 65 40 0.6154
1143.0000 66 40 0.6061
1160.0000 67 40 0.5970
1179.0000 68 40 0.5882
1181.0000 68 41 0.6029
1196.0000 69 41 0.5942
1198.0000 69 42 0.6087
1202.0000 69 43 0.6232
1214.0000 70 43 0.6143
1232.0000 71 43 0.6056
1234.0000 71 44 0.6197
1242.0000 71 45 0.6338
1251.0000 72 45 0.6250
1262.0000 72 46 0.6389
1270.0000 73 46 0.6301
1287.0000 74 46 0.6216
1294.0000 74 47 0.6351
1305.0000 75 47 0.6267
1307.0000 75 48 0.6400
1309.0000 75 49 0.6533
1321.0000 76 49 0.6447
1336.0000 77 49 0.6364
1340.0000 77 50 0.6494
1352.0000 78 50 0.6410
1368.0000 79 50 0.6329
1381.0000 79 51 0.6456
1386.0000 80 51 0.6375
1401.0000 81 51 0.6296
1413.0000 81 52 0.6420
1415.0000 81 53 0.6543
1417.0000 81 54 0.6667
1420.0000 82 54 0.6585
1433.0000 82 55 0.6707
1438.0000 83 55 0.6627
1442.0000 83 56 0.6747
1453.0000 84 56 0.6667
1468.0000 85 56 0.6588
1473.0000 85 57 0.6706
1484.0000 86 57 0.6628
1487.0000 86 58 0.6744
1502.0000 87 58 0.6667
1517.0000 88 58 0.6591
1536.0000 89 58 0.6517
1552.0000 90 58 0.6444
1570.0000 91 58 0.6374
1571.0000 91 59 0.6484
1586.0000 92 59 0.6413
1587.0000 92 60 0.6522
1601.0000 93 60 0.6452
1617.0000 94 60 0.6383
1634.0000 95 60 0.6316
1649.0000 96 60 0.6250
1668.0000 97 60 0.6186
1684.0000 98 60 0.6122
1703.0000 99 60 0.6061
1718.0000 100 60 0.6000
1735.0000 101 60 0.5941
1738.0000 101 61 0.6040
1740.0000 101 62 0.6139
1750.0000 102 62 0.6078
1765.0000 103 62 0.6019
1774.0000 103 63 0.6117
1783.0000 104 63 0.6058
1783.0000 104 64 0.6154
1787.0000 104 65 0.6250
1788.0000 104 66 0.6346
1797.0000 104 67 0.6442
1802.0000 105 67 0.6381
1818.0000 106 67 0.6321
1825.0000 106 68 0.6415
1833.0000 107 68 0.6355
1845.0000 107 69 0.6449
1848.0000 108 69 0.6389
1855.0000 108 70 0.6481
1863.0000 109 70 0.6422
1873.0000 109 71 0.6514
1881.0000 110 71 0.6455
1900.0000 111 71 0.6396
1902.0000 111 72 0.6486
1905.0000 111 73 0.6577
1918.0000 112 73 0.6518
1933.0000 112 74 0.6607
1935.0000 112 75 0.6696
1937.0000 113 75 0.6637
1941.0000 113 76 0.6726
1954.0000 114 76 0.6667
1970.0000 115 76 0.6609
1974.0000 115 77 0.6696
1989.0000 116 77 0.6638
2008.0000 117 77 0.6581
2024.0000 118 77 0.6525
2026.0000 118 78 0.6610
2027.0000 118 79 0.6695
2043.0000 119 79 0.6639
2061.0000 120 79 0.6583
2076.0000 121 79 0.6529
2078.0000 121 80 0.6612
2095.0000 122 80 0.6557
2098.0000 122 81 0.6639
2112.0000 123 81 0.6585
2131.0000 124 81 0.6532
2148.0000 125 81 0.6480
2151.0000 125 82 0.6560
2163.0000 126 82 0.6508
2179.0000 127 82 0.6457
2190.0000 127 83 0.6535
2195.0000 128 83 0.6484
2202.0000 128 84 0.6563
2204.0000 128 85 0.6641
2213.0000 129 85 0.6589
2215.0000 129 86 0.6667
2223.0000 129 87 0.6744
2225.0000 129 88 0.6822
2232.0000 130 88 0.6769
2248.0000 131 88 0.6718
2250.0000 131 89 0.6794
2264.0000 132 89 0.6742
2277.0000 132 90 0.6818
2283.0000 133 90 0.6767
2284.0000 133 91 0.6842
2302.0000 134 91 0.6791
2321.0000 135 91 0.6741
2326.0000 135 92 0.6815
2333.0000 135 93 0.6889
2336.0000 136 93 0.6838
2341.0000 136 94 0.6912
2352.0000 137 94 0.6861
2367.0000 138 94 0.6812
2372.0000 138 95 0.6884
2385.0000 139 95 0.6835
2404.0000 140 95 0.6786
2415.0000 140 96 0.6857
2423.0000 141 96 0.6809
2438.0000 142 96 0.6761
2439.0000 142 97 0.6831
2456.0000 143 97 0.6783
2472.0000 144 97 0.6736
2475.0000 144 98 0.6806
2480.0000 144 99 0.6875
2481.0000 144 100 0.6944
2489.0000 145 100 0.6897
2498.0000 145 101 0.6966
2507.0000 146 101 0.6918
2510.0000 146 102 0.6986
2520.0000 146 103 0.7055
2523.0000 147 103 0.7007
2524.0000 147 104 0.7075
2525.0000 147 105 0.7143
2538.0000 148 105 0.7095
2557.0000 149 105 0.7047
2572.0000 149 106 0.7114
2575.0000 150 106 0.7067
2591.0000 151 106 0.7020
2596.0000 151 107 0.7086
2598.0000 151 108 0.7152
2606.0000 152 108 0.7105
2623.0000 153 108 0.7059
2640.0000 154 108 0.7013
2641.0000 154 109 0.7078
2643.0000 154 110 0.7143
2654.0000 154 111 0.7208
2655.0000 155 111 0.7161
2659.0000 155 112 0.7226
2671.0000 156 112 0.7179
2674.0000 156 113 0.7244
2689.0000 157 113 0.7197
2700.0000 157 114 0.7261
2706.0000 158 114 0.7215
2721.0000 158 115 0.7278
2724.0000 158 116 0.7342
2725.0000 159 116 0.7296
2741.0000 160 116 0.7250
2741.0000 160 117 0.7313
2742.0000 160 118 0.7375
2748.0000 160 119 0.7438
2751.0000 160 120 0.7500
2757.0000 161 120 0.7453
2772.0000 162 120 0.7407
2772.0000 162 121 0.7469
2787.0000 163 121 0.7423
2790.0000 163 122 0.7485
2802.0000 164 122 0.7439
2813.0000 164 123 0.7500
2817.0000 165 123 0.7455
2822.0000 165 124 0.7515
2835.0000 166 124 0.7470
2839.0000 166 125 0.7530
2843.0000 166 126 0.7590
2845.0000 166 127 0.7651
