# time  created  delivered  delivered/created
19.0000 1 0 0.0000
36.0000 2 0 0.0000
54.0000 3 0 0.0000
71.0000 4 0 0.0000
90.0000 5 0 0.0000
106.0000 6 0 0.0000
122.0000 7 0 0.0000
138.0000 8 0 0.0000
139.0000 8 1 0.1250
149.0000 8 2 0.2500
155.0000 9 2 0.2222
170.0000 10 2 0.2000
188.0000 11 2 0.1818
206.0000 12 2 0.1667
212.0000 12 3 0.2500
224.0000 13 3 0.2308
232.0000 13 4 0.3077
242.0000 14 4 0.2857
257.0000 15 4 0.2667
272.0000 16 4 0.2500
291.0000 17 4 0.2353
308.0000 18 4 0.2222
324.0000 19 4 0.2105
340.0000 20 4 0.2000
355.0000 21 4 0.1905
355.0000 21 5 0.2381
365.0000 21 6 0.2857
370.0000 22 6 0.2727
371.0000 22 7 0.3182
388.0000 23 7 0.3043
404.0000 24 7 0.2917
423.0000 25 7 0.2800
439.0000 26 7 0.2692
441.0000 26 8 0.3077
455.0000 27 8 0.2963
471.0000 28 8 0.2857
486.0000 29 8 0.2759
501.0000 30 8 0.2667
520.0000 31 8 0.2581
535.0000 32 8 0.2500
554.0000 33 8 0.2424
571.0000 34 8 0.2353
588.0000 35 8 0.2286
603.0000 35 9 0.2571
606.0000 36 9 0.2500
625.0000 37 9 0.2432
642.0000 38 9 0.2368
660.0000 39 9 0.2308
669.0000 39 10 0.2564
678.0000 40 10 0.2500
697.0000 41 10 0.2439
715.0000 42 10 0.2381
731.0000 43 10 0.2326
746.0000 44 10 0.2273
764.0000 45 10 0.2222
783.0000 46 10 0.2174
799.0000 47 10 0.2128
799.0000 47 11 0.2340
814.0000 48 11 0.2292
814.0000 48 12 0.2500
830.0000 49 12 0.2449
845.0000 50 12 0.2400
863.0000 51 12 0.2353
882.0000 52 12 0.2308
888.0000 52 13 0.2500
899.0000 53 13 0.2453
914.0000 54 13 0.2407
932.0000 55 13 0.2364
948.0000 56 13 0.2321
963.0000 57 13 0.2281
980.0000 58 13 0.2241
996.0000 59 13 0.2203
1012.0000 59 14 0.2373
1015.0000 60 14 0.2333
1034.0000 61 14 0.2295
1049.0000 62 14 0.2258
1068.0000 63 14 0.2222
1087.0000 64 14 0.2188
1099.0000 64 15 0.2344
1105.0000 65 15 0.2308
1109.0000 65 16 0.2462
1123.0000 66 16 0.2424
1138.0000 67 16 0.2388
1155.0000 68 16 0.2353
1164.0000 68 17 0.2500
1174.0000 69 17 0.2464
1190.0000 70 17 0.2429
1207.0000 71 17 0.2394
1223.0000 72 17 0.2361
1242.0000 73 17 0.2329
1256.0000 73 18 0.2466
1259.0000 74 18 0.2432
1276.0000 75 18 0.2400
1276.0000 75 19 0.2533
1293.0000 76 19 0.2500
1311.0000 77 19 0.2468
1326.0000 78 19 0.2436
1341.0000 79 19 0.2405
1357.0000 80 19 0.2375
1376.0000 81 19 0.2346
1393.0000 82 19 0.2317
1408.0000 83 19 0.2289
1424.0000 84 19 0.2262
1440.0000 85 19 0.2235
1455.0000 85 20 0.2353
1456.0000 86 20 0.2326
1472.0000 87 20 0.2299
