# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
67.0000 m2 592655 7 33.0000 p42 p35 599 N p42->p87->p9->p12->p72->p64->p65->p35
86.0000 m1 722077 13 67.0000 p70 p2 598 N p70->p69->p63->p66->p67->p64->p72->p16->p8->p15->p23->p13->p86->p2
117.0000 m6 275437 3 14.0000 p58 p36 599 N p58->p68->p65->p36
122.0000 m3 564525 13 71.0000 p24 p62 598 N p24->p27->p86->p1->p11->p13->p23->p14->p6->p12->p72->p64->p66->p62
125.0000 m5 417995 9 38.0000 p43 p56 599 N p43->p87->p9->p52->p16->p73->p64->p67->p68->p56
127.0000 m7 476550 2 7.0000 p37 p68 599 N p37->p65->p68
162.0000 m8 359380 5 26.0000 p64 p30 599 N p64->p73->p16->p9->p31->p30
209.0000 m9 538290 9 54.0000 p60 p51 599 N p60->p58->p57->p68->p54->p22->p73->p12->p6->p51
211.0000 m12 612426 1 3.0000 p32 p30 599 N p32->p30
214.0000 m11 278419 6 22.0000 p40 p53 599 N p40->p8->p52->p72->p64->p65->p53
258.0000 m10 684873 12 85.0000 p55 p44 598 N p55->p54->p22->p73->p12->p6->p14->p13->p11->p10->p18->p21->p44
282.0000 m15 582832 4 21.0000 p58 p39 599 N p58->p57->p83->p82->p39
295.0000 m17 499391 1 2.0000 p24 p25 599 N p24->p25
330.0000 m19 355561 1 2.0000 p27 p26 599 N p27->p26
369.0000 m20 276013 7 23.0000 p31 p56 599 N p31->p9->p52->p73->p22->p54->p55->p56
396.0000 m4 287161 4 326.0000 p24 p5 594 N p24->p27->p2->v5135->p5
409.0000 m22 405835 8 29.0000 p57 p33 599 N p57->p55->p54->p22->p73->p52->p9->p31->p33
416.0000 m24 710513 2 6.0000 p42 p9 599 N p42->p87->p9
452.0000 m25 256552 7 23.0000 p58 p51 599 N p58->p55->p54->p22->p73->p16->p8->p51
478.0000 m26 541818 6 33.0000 p23 p50 599 N p23->p13->p19->p18->p21->p4->p50
521.0000 m30 377645 2 6.0000 p55 p47 599 N p55->p58->p47
611.0000 m34 700409 5 23.0000 p29 p65 599 N p29->p9->p52->p73->p22->p65
715.0000 m41 398523 1 8.0000 p66 p64 599 N p66->p64
889.0000 m44 260289 6 129.0000 p49 p62 597 N p49->p47->p58->p55->p54->p65->p62
988.0000 m57 307725 1 2.0000 p54 p66 599 N p54->p66
1041.0000 m42 399227 3 315.0000 p23 p47 594 N p23->p15->v5128->p47
1098.0000 m63 573483 1 3.0000 p63 p39 599 N p63->p39
1124.0000 m56 362016 8 155.0000 p48 p39 597 N p48->p47->p59->p61->v5137->p57->p83->p82->p39
1137.0000 m64 644571 6 26.0000 p45 p17 599 N p45->p4->p21->p18->p19->p13->p17
