# time  created  delivered  delivered/created
19.0000 1 0 0.0000
34.0000 2 0 0.0000
51.0000 3 0 0.0000
67.0000 3 1 0.3333
70.0000 4 1 0.2500
86.0000 4 2 0.5000
87.0000 5 2 0.4000
103.0000 6 2 0.3333
117.0000 6 3 0.5000
120.0000 7 3 0.4286
122.0000 7 4 0.5714
125.0000 7 5 0.7143
127.0000 7 6 0.8571
136.0000 8 6 0.7500
155.0000 9 6 0.6667
162.0000 9 7 0.7778
173.0000 10 7 0.7000
192.0000 11 7 0.6364
208.0000 12 7 0.5833
209.0000 12 8 0.6667
211.0000 12 9 0.7500
214.0000 12 10 0.8333
227.0000 13 10 0.7692
245.0000 14 10 0.7143
258.0000 14 11 0.7857
261.0000 15 11 0.7333
276.0000 16 11 0.6875
282.0000 16 12 0.7500
293.0000 17 12 0.7059
295.0000 17 13 0.7647
309.0000 18 13 0.7222
328.0000 19 13 0.6842
330.0000 19 14 0.7368
346.0000 20 14 0.7000
365.0000 21 14 0.6667
369.0000 21 15 0.7143
380.0000 22 15 0.6818
395.0000 23 15 0.6522
396.0000 23 16 0.6957
409.0000 23 17 0.7391
410.0000 24 17 0.7083
416.0000 24 18 0.7500
429.0000 25 18 0.7200
445.0000 26 18 0.6923
452.0000 26 19 0.7308
461.0000 27 19 0.7037
478.0000 27 20 0.7407
480.0000 28 20 0.7143
497.0000 29 20 0.6897
515.0000 30 20 0.6667
521.0000 30 21 0.7000
534.0000 31 21 0.6774
553.0000 32 21 0.6563
570.0000 33 21 0.6364
588.0000 34 21 0.6176
607.0000 35 21 0.6000
611.0000 35 22 0.6286
622.0000 36 22 0.6111
638.0000 37 22 0.5946
656.0000 38 22 0.5789
671.0000 39 22 0.5641
688.0000 40 22 0.5500
707.0000 41 22 0.5366
715.0000 41 23 0.5610
726.0000 42 23 0.5476
741.0000 43 23 0.5349
760.0000 44 23 0.5227
779.0000 45 23 0.5111
798.0000 46 23 0.5000
813.0000 47 23 0.4894
828.0000 48 23 0.4792
846.0000 49 23 0.4694
861.0000 50 23 0.4600
876.0000 51 23 0.4510
889.0000 51 24 0.4706
895.0000 52 24 0.4615
914.0000 53 24 0.4528
933.0000 54 24 0.4444
952.0000 55 24 0.4364
969.0000 56 24 0.4286
986.0000 57 24 0.4211
988.0000 57 25 0.4386
1004.0000 58 25 0.4310
1022.0000 59 25 0.4237
1038.0000 60 25 0.4167
1041.0000 60 26 0.4333
1057.0000 61 26 0.4262
1076.0000 62 26 0.4194
1095.0000 63 26 0.4127
1098.0000 63 27 0.4286
1111.0000 64 27 0.4219
1124.0000 64 28 0.4375
1126.0000 65 28 0.4308
1137.0000 65 29 0.4462
1143.0000 66 29 0.4394
1147.0000 66 30 0.4545
1160.0000 67 30 0.4478
1179.0000 68 30 0.4412
1184.0000 68 31 0.4559
1196.0000 69 31 0.4493
1198.0000 69 32 0.4638
1199.0000 69 33 0.4783
1214.0000 70 33 0.4714
1219.0000 70 34 0.4857
1232.0000 71 34 0.4789
1235.0000 71 35 0.4930
1236.0000 71 36 0.5070
1248.0000 71 37 0.5211
1251.0000 72 37 0.5139
1261.0000 72 38 0.5278
1270.0000 73 38 0.5205
1287.0000 74 38 0.5135
1305.0000 75 38 0.5067
1321.0000 76 38 0.5000
1336.0000 77 38 0.4935
1340.0000 77 39 0.5065
1352.0000 78 39 0.5000
1368.0000 79 39 0.4937
1375.0000 79 40 0.5063
1386.0000 80 40 0.5000
1401.0000 81 40 0.4938
1420.0000 82 40 0.4878
1438.0000 83 40 0.4819
1453.0000 84 40 0.4762
1468.0000 85 40 0.4706
1484.0000 86 40 0.4651
1488.0000 86 41 0.4767
1491.0000 86 42 0.4884
1495.0000 86 43 0.5000
1502.0000 87 43 0.4943
1517.0000 88 43 0.4886
1536.0000 89 43 0.4831
1552.0000 90 43 0.4778
1561.0000 90 44 0.4889
1570.0000 91 44 0.4835
1572.0000 91 45 0.4945
1586.0000 92 45 0.4891
1588.0000 92 46 0.5000
1598.0000 92 47 0.5109
1601.0000 93 47 0.5054
1617.0000 94 47 0.5000
1627.0000 94 48 0.5106
1634.0000 95 48 0.5053
1649.0000 96 48 0.5000
1668.0000 97 48 0.4948
1684.0000 98 48 0.4898
1699.0000 98 49 0.5000
1703.0000 99 49 0.4949
1713.0000 99 50 0.5051
1718.0000 100 50 0.5000
1735.0000 101 50 0.4950
1746.0000 101 51 0.5050
1750.0000 102 51 0.5000
1765.0000 103 51 0.4951
1783.0000 104 51 0.4904
1802.0000 105 51 0.4857
1818.0000 106 51 0.4811
1832.0000 106 52 0.4906
1833.0000 107 52 0.4860
1837.0000 107 53 0.4953
1840.0000 107 54 0.5047
1848.0000 108 54 0.5000
1863.0000 109 54 0.4954
1863.0000 109 55 0.5046
1881.0000 110 55 0.5000
1888.0000 110 56 0.5091
1900.0000 111 56 0.5045
1918.0000 112 56 0.5000
1937.0000 113 56 0.4956
1939.0000 113 57 0.5044
1954.0000 114 57 0.5000
1955.0000 114 58 0.5088
1970.0000 115 58 0.5043
1989.0000 116 58 0.5000
2008.0000 117 58 0.4957
2019.0000 117 59 0.5043
2024.0000 118 59 0.5000
2026.0000 118 60 0.5085
2043.0000 119 60 0.5042
2058.0000 119 61 0.5126
2061.0000 120 61 0.5083
2076.0000 121 61 0.5041
2080.0000 121 62 0.5124
2095.0000 122 62 0.5082
2107.0000 122 63 0.5164
2112.0000 123 63 0.5122
2131.0000 124 63 0.5081
2148.0000 125 63 0.5040
2155.0000 125 64 0.5120
2161.0000 125 65 0.5200
2163.0000 126 65 0.5159
2179.0000 127 65 0.5118
2195.0000 128 65 0.5078
2213.0000 129 65 0.5039
2232.0000 130 65 0.5000
2248.0000 131 65 0.4962
2258.0000 131 66 0.5038
2264.0000 132 66 0.5000
2283.0000 133 66 0.4962
2289.0000 133 67 0.5038
2302.0000 134 67 0.5000
2321.0000 135 67 0.4963
2336.0000 136 67 0.4926
2340.0000 136 68 0.5000
2343.0000 136 69 0.5074
2343.0000 136 70 0.5147
2345.0000 136 71 0.5221
2351.0000 136 72 0.5294
2352.0000 137 72 0.5255
2356.0000 137 73 0.5328
2357.0000 137 74 0.5401
2367.0000 138 74 0.5362
2382.0000 138 75 0.5435
2385.0000 139 75 0.5396
2404.0000 140 75 0.5357
2423.0000 141 75 0.5319
2423.0000 141 76 0.5390
2427.0000 141 77 0.5461
2438.0000 142 77 0.5423
2456.0000 143 77 0.5385
2472.0000 144 77 0.5347
2484.0000 144 78 0.5417
2489.0000 145 78 0.5379
2504.0000 145 79 0.5448
2507.0000 146 79 0.5411
2509.0000 146 80 0.5479
2514.0000 146 81 0.5548
2523.0000 147 81 0.5510
2538.0000 148 81 0.5473
2557.0000 149 81 0.5436
2568.0000 149 82 0.5503
2575.0000 150 82 0.5467
2591.0000 151 82 0.5430
2600.0000 151 83 0.5497
2606.0000 152 83 0.5461
2613.0000 152 84 0.5526
2623.0000 153 84 0.5490
2640.0000 154 84 0.5455
2653.0000 154 85 0.5519
2655.0000 155 85 0.5484
2657.0000 155 86 0.5548
2659.0000 155 87 0.5613
2671.0000 156 87 0.5577
2672.0000 156 88 0.5641
2687.0000 156 89 0.5705
2689.0000 157 89 0.5669
2690.0000 157 90 0.5732
2706.0000 158 90 0.5696
2725.0000 159 90 0.5660
2728.0000 159 91 0.5723
2729.0000 159 92 0.5786
2741.0000 160 92 0.5750
2757.0000 161 92 0.5714
2772.0000 162 92 0.5679
2787.0000 163 92 0.5644
2802.0000 164 92 0.5610
2817.0000 165 92 0.5576
2835.0000 166 92 0.5542
2853.0000 167 92 0.5509
2854.0000 167 93 0.5569
2868.0000 168 93 0.5536
2886.0000 169 93 0.5503
2894.0000 169 94 0.5562
2902.0000 170 94 0.5529
2905.0000 170 95 0.5588
2917.0000 171 95 0.5556
2930.0000 171 96 0.5614
2933.0000 172 96 0.5581
2952.0000 173 96 0.5549
2968.0000 174 96 0.5517
2984.0000 175 96 0.5486
3000.0000 176 96 0.5455
3015.0000 177 96 0.5424
3025.0000 177 97 0.5480
3031.0000 178 97 0.5449
3035.0000 178 98 0.5506
3050.0000 179 98 0.5475
3065.0000 180 98 0.5444
3080.0000 181 98 0.5414
3083.0000 181 99 0.5470
3085.0000 181 100 0.5525
3097.0000 182 100 0.5495
3101.0000 182 101 0.5549
3105.0000 182 102 0.5604
3116.0000 183 102 0.5574
3117.0000 183 103 0.5628
3135.0000 184 103 0.5598
3142.0000 184 104 0.5652
3153.0000 185 104 0.5622
3170.0000 186 104 0.5591
3172.0000 186 105 0.5645
3185.0000 187 105 0.5615
