# time  created  delivered  delivered/created
19.0000 1 0 0.0000
34.0000 2 0 0.0000
51.0000 3 0 0.0000
62.0000 3 1 0.3333
64.0000 3 2 0.6667
70.0000 4 2 0.5000
87.0000 5 2 0.4000
93.0000 5 3 0.6000
101.0000 5 4 0.8000
103.0000 6 4 0.6667
108.0000 6 5 0.8333
120.0000 7 5 0.7143
126.0000 7 6 0.8571
136.0000 8 6 0.7500
146.0000 8 7 0.8750
155.0000 9 7 0.7778
173.0000 10 7 0.7000
192.0000 11 7 0.6364
202.0000 11 8 0.7273
208.0000 12 8 0.6667
210.0000 12 9 0.7500
227.0000 13 9 0.6923
231.0000 13 10 0.7692
245.0000 14 10 0.7143
249.0000 14 11 0.7857
261.0000 15 11 0.7333
274.0000 15 12 0.8000
276.0000 16 12 0.7500
289.0000 16 13 0.8125
293.0000 17 13 0.7647
294.0000 17 14 0.8235
309.0000 18 14 0.7778
328.0000 19 14 0.7368
329.0000 19 15 0.7895
346.0000 20 15 0.7500
365.0000 21 15 0.7143
375.0000 21 16 0.7619
380.0000 22 16 0.7273
395.0000 23 16 0.6957
410.0000 24 16 0.6667
416.0000 24 17 0.7083
429.0000 25 17 0.6800
436.0000 25 18 0.7200
445.0000 26 18 0.6923
461.0000 27 18 0.6667
465.0000 27 19 0.7037
480.0000 28 19 0.6786
497.0000 29 19 0.6552
515.0000 30 19 0.6333
521.0000 30 20 0.6667
534.0000 31 20 0.6452
546.0000 31 21 0.6774
553.0000 32 21 0.6563
570.0000 33 21 0.6364
588.0000 34 21 0.6176
603.0000 34 22 0.6471
607.0000 35 22 0.6286
622.0000 36 22 0.6111
633.0000 36 23 0.6389
638.0000 37 23 0.6216
646.0000 37 24 0.6486
656.0000 38 24 0.6316
670.0000 38 25 0.6579
671.0000 39 25 0.6410
675.0000 39 26 0.6667
679.0000 39 27 0.6923
688.0000 40 27 0.6750
693.0000 40 28 0.7000
707.0000 41 28 0.6829
710.0000 41 29 0.7073
726.0000 42 29 0.6905
741.0000 43 29 0.6744
745.0000 43 30 0.6977
760.0000 44 30 0.6818
760.0000 44 31 0.7045
779.0000 45 31 0.6889
798.0000 46 31 0.6739
813.0000 47 31 0.6596
828.0000 48 31 0.6458
846.0000 49 31 0.6327
861.0000 50 31 0.6200
876.0000 51 31 0.6078
895.0000 52 31 0.5962
914.0000 53 31 0.5849
933.0000 54 31 0.5741
952.0000 55 31 0.5636
969.0000 56 31 0.5536
986.0000 57 31 0.5439
987.0000 57 32 0.5614
1004.0000 58 32 0.5517
1022.0000 59 32 0.5424
1038.0000 60 32 0.5333
1057.0000 61 32 0.5246
1076.0000 62 32 0.5161
1095.0000 63 32 0.5079
1097.0000 63 33 0.5238
1111.0000 64 33 0.5156
1126.0000 65 33 0.5077
1143.0000 66 33 0.5000
1144.0000 66 34 0.5152
1154.0000 66 35 0.5303
1156.0000 66 36 0.5455
1160.0000 67 36 0.5373
1179.0000 68 36 0.5294
1185.0000 68 37 0.5441
1186.0000 68 38 0.5588
1188.0000 68 39 0.5735
1196.0000 69 39 0.5652
1198.0000 69 40 0.5797
1214.0000 70 40 0.5714
1231.0000 70 41 0.5857
1232.0000 71 41 0.5775
1234.0000 71 42 0.5915
1237.0000 71 43 0.6056
1251.0000 72 43 0.5972
1252.0000 72 44 0.6111
1270.0000 73 44 0.6027
1274.0000 73 45 0.6164
1287.0000 74 45 0.6081
1287.0000 74 46 0.6216
1305.0000 75 46 0.6133
1321.0000 76 46 0.6053
1336.0000 77 46 0.5974
1337.0000 77 47 0.6104
1352.0000 78 47 0.6026
1368.0000 79 47 0.5949
1386.0000 80 47 0.5875
1401.0000 81 47 0.5802
1420.0000 82 47 0.5732
1437.0000 82 48 0.5854
1438.0000 83 48 0.5783
1440.0000 83 49 0.5904
1453.0000 84 49 0.5833
1468.0000 85 49 0.5765
1480.0000 85 50 0.5882
1484.0000 86 50 0.5814
1485.0000 86 51 0.5930
1502.0000 87 51 0.5862
1517.0000 88 51 0.5795
1536.0000 89 51 0.5730
1552.0000 90 51 0.5667
1570.0000 91 51 0.5604
1571.0000 91 52 0.5714
1579.0000 91 53 0.5824
1586.0000 92 53 0.5761
1592.0000 92 54 0.5870
1601.0000 93 54 0.5806
1608.0000 93 55 0.5914
1617.0000 94 55 0.5851
1634.0000 95 55 0.5789
1649.0000 96 55 0.5729
1668.0000 97 55 0.5670
1670.0000 97 56 0.5773
1684.0000 98 56 0.5714
1703.0000 99 56 0.5657
1718.0000 100 56 0.5600
1735.0000 101 56 0.5545
1750.0000 102 56 0.5490
1765.0000 103 56 0.5437
1783.0000 104 56 0.5385
1802.0000 105 56 0.5333
1805.0000 105 57 0.5429
1818.0000 106 57 0.5377
1833.0000 107 57 0.5327
1848.0000 108 57 0.5278
1863.0000 109 57 0.5229
1868.0000 109 58 0.5321
1874.0000 109 59 0.5413
1881.0000 110 59 0.5364
1894.0000 110 60 0.5455
1900.0000 111 60 0.5405
1914.0000 111 61 0.5495
1918.0000 112 61 0.5446
1937.0000 113 61 0.5398
1938.0000 113 62 0.5487
1941.0000 113 63 0.5575
1954.0000 114 63 0.5526
1962.0000 114 64 0.5614
1970.0000 115 64 0.5565
1989.0000 116 64 0.5517
2008.0000 117 64 0.5470
2024.0000 118 64 0.5424
2027.0000 118 65 0.5508
2032.0000 118 66 0.5593
2043.0000 119 66 0.5546
2048.0000 119 67 0.5630
2061.0000 120 67 0.5583
2076.0000 121 67 0.5537
2078.0000 121 68 0.5620
2095.0000 122 68 0.5574
2104.0000 122 69 0.5656
2112.0000 123 69 0.5610
2131.0000 124 69 0.5565
2148.0000 125 69 0.5520
2163.0000 126 69 0.5476
2179.0000 127 69 0.5433
2195.0000 128 69 0.5391
2213.0000 129 69 0.5349
2220.0000 129 70 0.5426
2230.0000 129 71 0.5504
2232.0000 130 71 0.5462
2237.0000 130 72 0.5538
2238.0000 130 73 0.5615
2248.0000 131 73 0.5573
2264.0000 132 73 0.5530
2283.0000 133 73 0.5489
2302.0000 134 73 0.5448
2321.0000 135 73 0.5407
2336.0000 136 73 0.5368
2352.0000 137 73 0.5328
2367.0000 138 73 0.5290
2367.0000 138 74 0.5362
2385.0000 139 74 0.5324
2400.0000 139 75 0.5396
2404.0000 140 75 0.5357
2404.0000 140 76 0.5429
2423.0000 141 76 0.5390
2434.0000 141 77 0.5461
2438.0000 142 77 0.5423
2456.0000 143 77 0.5385
2457.0000 143 78 0.5455
2458.0000 143 79 0.5524
2460.0000 143 80 0.5594
2472.0000 144 80 0.5556
2489.0000 145 80 0.5517
2494.0000 145 81 0.5586
2507.0000 146 81 0.5548
2515.0000 146 82 0.5616
2523.0000 147 82 0.5578
2527.0000 147 83 0.5646
2536.0000 147 84 0.5714
2538.0000 148 84 0.5676
2557.0000 149 84 0.5638
2562.0000 149 85 0.5705
2575.0000 150 85 0.5667
2591.0000 151 85 0.5629
2606.0000 152 85 0.5592
2623.0000 153 85 0.5556
2639.0000 153 86 0.5621
2640.0000 154 86 0.5584
2655.0000 155 86 0.5548
2671.0000 156 86 0.5513
2689.0000 157 86 0.5478
2706.0000 158 86 0.5443
2725.0000 159 86 0.5409
2741.0000 160 86 0.5375
2757.0000 161 86 0.5342
2762.0000 161 87 0.5404
2772.0000 162 87 0.5370
2787.0000 163 87 0.5337
2802.0000 164 87 0.5305
2817.0000 165 87 0.5273
2835.0000 166 87 0.5241
2840.0000 166 88 0.5301
2853.0000 167 88 0.5269
2868.0000 168 88 0.5238
2886.0000 169 88 0.5207
2898.0000 169 89 0.5266
2902.0000 170 89 0.5235
2906.0000 170 90 0.5294
2917.0000 171 90 0.5263
2933.0000 172 90 0.5233
2952.0000 173 90 0.5202
2958.0000 173 91 0.5260
2968.0000 174 91 0.5230
2968.0000 174 92 0.5287
2977.0000 174 93 0.5345
2978.0000 174 94 0.5402
2979.0000 174 95 0.5460
2984.0000 175 95 0.5429
2988.0000 175 96 0.5486
3000.0000 176 96 0.5455
3015.0000 177 96 0.5424
3031.0000 178 96 0.5393
3046.0000 178 97 0.5449
3050.0000 179 97 0.5419
3065.0000 180 97 0.5389
3080.0000 181 97 0.5359
3081.0000 181 98 0.5414
3086.0000 181 99 0.5470
3097.0000 182 99 0.5440
3116.0000 183 99 0.5410
3135.0000 184 99 0.5380
3153.0000 185 99 0.5351
3170.0000 186 99 0.5323
3185.0000 187 99 0.5294
3188.0000 187 100 0.5348
3191.0000 187 101 0.5401
3197.0000 187 102 0.5455
3202.0000 188 102 0.5426
3203.0000 188 103 0.5479
3217.0000 188 104 0.5532
3219.0000 189 104 0.5503
