# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
48.0000 m2 256000 6 12.0000 v4143 p68 599 N v4143->p80->p75->p39->p35->p66->p68
96.0000 m5 256000 4 6.0000 v1100 p15 599 N v1100->p27->p86->p13->p15
191.0000 m11 256000 2 3.0000 v2108 p78 599 N v2108->p85->p78
316.0000 m18 256000 7 8.0000 v4146 p24 599 N v4146->p21->p18->p19->p11->p86->p2->p24
440.0000 null 256000 11 369.0000 v2119 v2112 593 N v2119->p11->p13->p17->p8->p52->p9->p31->v5153->v4141->v5152->v2112
634.0000 m3 256000 5 580.0000 v1103 p9 590 N v1103->v5154->p17->p7->p52->p9
658.0000 m20 256000 9 318.0000 v2112 p5 594 N v2112->v5152->p32->p30->p31->p9->p52->p7->p51->p5
715.0000 m30 256000 15 214.0000 v2123 p11 596 N v2123->v5157->p79->p75->p74->p69->p62->p34->p33->p31->p9->p52->p7->p17->p13->p11
821.0000 m34 256000 9 250.0000 v4139 p18 595 N v4139->p30->p31->p9->p52->p7->p17->v5154->p19->p18
829.0000 m48 256000 8 15.0000 v2114 p43 599 N v2114->p69->p62->p34->p33->p31->p9->p87->p43
860.0000 m6 256000 5 754.0000 v2115 p45 587 N v2115->v5154->p18->p21->p4->p45
984.0000 m40 256000 7 306.0000 v193 p5 594 N v193->v4147->p86->p13->p17->p6->p51->p5
1003.0000 m46 256000 5 220.0000 v3132 p68 596 N v3132->v4139->p33->p34->p65->p68
1055.0000 m39 256000 9 395.0000 v2125 p58 593 N v2125->v2122->v5155->p7->p52->p72->p64->p54->p68->p58
1076.0000 m57 256000 6 113.0000 v193 p9 598 N v193->p11->p13->p17->p6->p12->p9
1372.0000 m80 256000 3 5.0000 v4139 p69 599 N v4139->p37->p62->p69
1446.0000 m23 256000 6 1058.0000 v199 p21 582 N v199->v3136->p60->p46->v5151->p20->p21
1505.0000 m35 256000 5 917.0000 v2126 p19 584 N v2126->p25->p2->p1->p11->p19
1537.0000 m42 256000 7 822.0000 v4147 p34 586 N v4147->p11->p19->p18->v5154->p67->p65->p34
1557.0000 m75 256000 9 280.0000 v195 p12 595 N v195->p50->p4->p21->p20->v5154->p67->p64->p72->p12
1634.0000 m49 256000 14 804.0000 v2123 p17 586 N v2123->v191->v5157->p79->p75->p74->p69->p62->p34->p33->p31->p9->p12->p6->p17
1641.0000 m63 256000 12 573.0000 v3136 p30 590 N v3136->p47->p59->v3137->v5156->p68->p54->p64->p72->p12->p9->p31->p30
1645.0000 m44 256000 10 899.0000 v199 p42 585 N v199->p61->v5156->p68->p54->p22->p72->p12->p9->p87->p42
1656.0000 m61 256000 8 622.0000 v3137 p31 589 N v3137->v5156->p68->p54->p64->p73->p12->p9->p31
1718.0000 m51 256000 5 855.0000 v3137 p38 585 N v3137->p47->p48->v5154->p62->p38
1742.0000 m69 256000 4 569.0000 v1100 p17 590 N v1100->p10->p11->p13->p17
1803.0000 m105 256000 4 7.0000 v2114 p34 599 N v2114->p35->p69->p62->p34
1803.0000 m76 256000 8 511.0000 v3133 p52 591 N v3133->p74->p69->p62->p34->p33->p31->p9->p52
1819.0000 m78 256000 2 490.0000 v3134 p70 591 N v3134->p38->p70
1874.0000 m56 256000 11 926.0000 v2124 p70 584 N v2124->p67->p68->v5156->p59->p46->p60->p47->p48->v5154->p69->p70
1908.0000 m101 256000 5 179.0000 v2117 p17 597 N v2117->p22->p72->p52->p8->p17
1915.0000 m90 256000 6 369.0000 v2117 p43 593 N v2117->p22->p72->p12->p6->p51->p43
1920.0000 m82 256000 11 515.0000 v1103 p18 591 N v1103->v2110->p31->p9->p16->p12->p6->p17->p23->v5151->v193->p18
1925.0000 m67 256000 9 787.0000 v4142 p36 586 N v4142->v5150->p28->p51->p6->p12->p72->p64->p65->p36
1927.0000 m21 256000 7 1572.0000 v2119 p82 573 N v2119->p1->p11->p19->p18->v5154->p39->p82
1934.0000 m66 256000 4 811.0000 v1103 p69 586 N v1103->v2110->p53->p62->p69
2074.0000 m10 256000 8 1904.0000 v189 p73 568 N v189->v5148->v5149->p30->p33->p53->v4139->p64->p73
2182.0000 m86 256000 11 708.0000 v190 p44 588 N v190->p33->p31->p9->p16->p12->p6->p17->p23->v5151->p20->p44
2198.0000 m128 256000 4 5.0000 v4147 p11 599 N v4147->v2119->p27->p86->p11
2210.0000 m119 256000 4 175.0000 v2124 p61 597 N v2124->p66->p55->p58->p61
2303.0000 m13 256000 4 2079.0000 v3131 p75 565 N v3131->v5148->p70->p69->p75
2308.0000 m115 256000 6 339.0000 v2116 p53 594 N v2116->p59->p61->v5156->p55->p65->p53
2321.0000 m60 256000 5 1306.0000 v3131 p36 578 N v3131->p81->v5148->p70->p69->p36
2338.0000 m54 256000 3 1424.0000 v197 p33 576 N v197->v5148->p34->p33
2358.0000 m70 256000 6 1166.0000 v3131 p78 580 N v3131->p81->v5148->p70->p69->p85->p78
2394.0000 m91 256000 10 833.0000 v1100 p42 586 N v1100->p19->p11->p86->p2->p24->v5155->p5->p28->p43->p42
2404.0000 m136 256000 4 77.0000 v4143 p39 598 N v4143->v5153->p80->p75->p39
2452.0000 m14 256000 4 2210.0000 v1102 p9 563 N v1102->v189->v5148->p31->p9
2453.0000 m31 256000 8 1933.0000 v1104 p9 567 N v1104->v5156->p55->p65->p34->v3129->v5148->p31->p9
2475.0000 m111 256000 3 574.0000 v193 p12 590 N v193->v5151->p16->p12
2536.0000 m53 256000 5 1637.0000 v2120 p8 572 N v2120->v5149->p81->v5148->p52->p8
2556.0000 m107 256000 7 723.0000 v2113 p16 587 N v2113->p42->p43->p28->p5->p40->p8->p16
2605.0000 m84 256000 10 1164.0000 v191 p4 580 N v191->v3130->v5153->p75->p39->p63->p65->p68->v5156->p45->p4
2620.0000 m71 256000 4 1410.0000 v1102 p51 576 N v1102->v2118->v5148->p7->p51
2690.0000 m108 256000 11 841.0000 v2126 p36 585 N v2126->p25->p2->p1->p11->p19->v193->v5151->v4144->p54->p65->p36
2731.0000 m95 256000 8 1097.0000 v2127 p43 581 N v2127->v197->v5150->v5148->v3129->v5152->p9->p87->p43
2753.0000 m52 256000 9 1871.0000 v1104 p5 568 N v1104->v5156->p55->p65->p34->v3129->v5148->v2119->p40->p5
2780.0000 m99 256000 5 1082.0000 v3131 p28 581 N v3131->p81->v5148->v5155->p51->p28
2847.0000 m98 256000 6 1165.0000 v2123 p23 580 N v2123->p75->p38->p70->v5148->p17->p23
2883.0000 m100 256000 6 1169.0000 v3134 p19 580 N v3134->p38->p70->v5148->p17->p13->p19
2893.0000 m169 256000 2 4.0000 v2110 p55 599 N v2110->p66->p55
2926.0000 m118 256000 7 906.0000 v2123 p11 584 N v2123->p74->p69->p70->v5148->p17->p13->p11
2942.0000 m113 256000 5 1004.0000 v3137 p10 583 N v3137->v5156->p44->p20->p18->p10
2952.0000 m114 256000 12 998.0000 v1103 p18 583 N v1103->v2108->v2110->p53->p34->p66->p68->v5156->p84->p50->p44->p21->p18
2985.0000 m134 256000 6 691.0000 v3135 p54 588 N v3135->v5155->v5148->v3129->p72->p64->p54
2987.0000 m140 256000 10 594.0000 v3128 p2 590 N v3128->v1106->p28->p5->p40->v5155->v5148->p17->p13->p86->p2
3018.0000 m122 256000 9 931.0000 v3132 p1 584 N v3132->p64->p66->p34->v3129->v5148->p17->p13->p11->p1
3052.0000 m117 256000 8 1051.0000 v1104 p80 582 N v1104->v5156->p55->p65->p34->v5149->p74->p75->p80
3146.0000 m173 256000 5 192.0000 v190 p68 596 N v190->p52->p72->p64->p65->p68
3168.0000 m172 256000 5 229.0000 v2111 p8 596 N v2111->p30->p31->p9->p16->p8
3230.0000 m129 256000 7 1018.0000 v2119 p44 583 N v2119->p27->p86->p11->p19->p18->p21->p44
3248.0000 m79 256000 10 1900.0000 v4144 p39 568 N v4144->v199->v3136->p59->p61->v5156->p55->p68->v2117->p85->p39
3249.0000 m157 256000 8 561.0000 v2114 p43 590 N v2114->v3134->v3133->p34->p33->p31->p9->p87->p43
3253.0000 m159 256000 7 530.0000 v3131 p62 591 N v3131->v192->p81->v5154->p30->p33->p34->p62
3277.0000 m148 256000 7 742.0000 v4140 p86 587 N v4140->v2116->p44->p20->p18->p19->p13->p86
3337.0000 m144 256000 14 875.0000 v1100 p28 585 N v1100->p20->p44->v5156->p61->p60->p58->p68->p54->p64->p72->p12->p7->p51->p28
3343.0000 m156 256000 9 672.0000 v193 p65 588 N v193->p10->p19->p13->p17->p7->p12->p73->p64->p65
3440.0000 m133 256000 7 1163.0000 v190 p20 580 N v190->p52->p7->p17->p13->p19->p18->p20
3465.0000 m132 256000 9 1204.0000 v195 p26 579 N v195->v2116->p44->p20->p18->p19->p13->p86->p2->p26
3475.0000 m143 256000 10 1031.0000 v193 p53 582 N v193->p10->p19->p13->p17->p7->p12->p73->p64->p65->p53
3476.0000 m170 256000 5 571.0000 v1107 p65 590 N v1107->p46->p61->p58->p55->p65
3476.0000 m195 256000 4 151.0000 v3134 p34 597 N v3134->p70->p71->v5149->p34
3560.0000 m187 256000 12 375.0000 v4142 p39 593 N v4142->v5155->p29->p9->p31->p30->p32->p33->v2111->v5149->p70->p69->p39
3561.0000 m85 256000 12 2102.0000 v198 p39 564 N v198->p51->p43->p87->p9->p31->v2120->v5154->v2111->v5149->p70->p69->p39
3562.0000 m196 256000 8 220.0000 v2108 p85 596 N v2108->v2115->p30->p33->p34->v5149->p71->p69->p85
3633.0000 m212 256000 4 17.0000 v1102 p8 599 N v1102->p29->p9->p12->p8
3707.0000 m158 256000 9 1000.0000 v192 p11 583 N v192->p81->v5154->p30->p31->v2120->v5152->p23->p13->p11
3728.0000 m131 256000 13 1483.0000 v1107 p32 575 N v1107->v5156->p61->p60->p58->p55->p54->p64->p73->p12->p9->p31->p30->p32
3734.0000 m171 256000 11 813.0000 v191 p16 586 N v191->v5157->p80->p75->p74->v3130->v5149->p34->p33->p31->p9->p16
3754.0000 m218 256000 7 38.0000 v4147 p34 599 N v4147->p40->p6->p12->p9->p31->p33->p34
3766.0000 m189 256000 11 545.0000 v4142 p49 590 N v4142->v5155->p29->p9->p12->p73->p64->p67->p68->p58->p47->p49
3808.0000 m168 256000 5 935.0000 v193 p2 584 N v193->v1100->p19->p13->p86->p2
