# time  created  delivered  delivered/created
19.0000 1 0 0.0000
36.0000 2 0 0.0000
37.0000 2 1 0.5000
53.0000 2 2 1.0000
54.0000 3 2 0.6667
71.0000 4 2 0.5000
85.0000 4 3 0.7500
90.0000 5 3 0.6000
106.0000 6 3 0.5000
118.0000 6 4 0.6667
122.0000 7 4 0.5714
138.0000 8 4 0.5000
141.0000 8 5 0.6250
150.0000 8 6 0.7500
155.0000 9 6 0.6667
159.0000 9 7 0.7778
170.0000 10 7 0.7000
188.0000 11 7 0.6364
206.0000 12 7 0.5833
224.0000 13 7 0.5385
242.0000 14 7 0.5000
257.0000 15 7 0.4667
272.0000 16 7 0.4375
291.0000 17 7 0.4118
293.0000 17 8 0.4706
308.0000 18 8 0.4444
317.0000 18 9 0.5000
324.0000 19 9 0.4737
334.0000 19 10 0.5263
340.0000 20 10 0.5000
341.0000 20 11 0.5500
355.0000 21 11 0.5238
370.0000 22 11 0.5000
388.0000 23 11 0.4783
394.0000 23 12 0.5217
400.0000 23 13 0.5652
404.0000 24 13 0.5417
415.0000 24 14 0.5833
419.0000 24 15 0.6250
423.0000 25 15 0.6000
424.0000 25 16 0.6400
424.0000 25 17 0.6800
439.0000 26 17 0.6538
455.0000 27 17 0.6296
471.0000 28 17 0.6071
486.0000 29 17 0.5862
501.0000 30 17 0.5667
520.0000 31 17 0.5484
535.0000 32 17 0.5313
547.0000 32 18 0.5625
554.0000 33 18 0.5455
557.0000 33 19 0.5758
568.0000 33 20 0.6061
571.0000 34 20 0.5882
584.0000 34 21 0.6176
588.0000 35 21 0.6000
606.0000 36 21 0.5833
614.0000 36 22 0.6111
625.0000 37 22 0.5946
642.0000 38 22 0.5789
660.0000 39 22 0.5641
678.0000 40 22 0.5500
693.0000 40 23 0.5750
697.0000 41 23 0.5610
715.0000 42 23 0.5476
731.0000 43 23 0.5349
746.0000 44 23 0.5227
764.0000 45 23 0.5111
783.0000 46 23 0.5000
799.0000 47 23 0.4894
800.0000 47 24 0.5106
814.0000 48 24 0.5000
819.0000 48 25 0.5208
820.0000 48 26 0.5417
830.0000 49 26 0.5306
837.0000 49 27 0.5510
844.0000 49 28 0.5714
845.0000 50 28 0.5600
853.0000 50 29 0.5800
860.0000 50 30 0.6000
863.0000 51 30 0.5882
876.0000 51 31 0.6078
882.0000 52 31 0.5962
899.0000 53 31 0.5849
903.0000 53 32 0.6038
914.0000 54 32 0.5926
932.0000 55 32 0.5818
933.0000 55 33 0.6000
948.0000 56 33 0.5893
951.0000 56 34 0.6071
963.0000 57 34 0.5965
966.0000 57 35 0.6140
980.0000 58 35 0.6034
983.0000 58 36 0.6207
996.0000 59 36 0.6102
1015.0000 60 36 0.6000
1034.0000 61 36 0.5902
1049.0000 62 36 0.5806
1055.0000 62 37 0.5968
1065.0000 62 38 0.6129
1068.0000 63 38 0.6032
1077.0000 63 39 0.6190
1087.0000 64 39 0.6094
1105.0000 65 39 0.6000
1123.0000 66 39 0.5909
1124.0000 66 40 0.6061
1138.0000 67 40 0.5970
1155.0000 68 40 0.5882
1162.0000 68 41 0.6029
